r28034,Marvel Citrine,3 BHK 1935 Sq. Ft. Apartment,1935 Sq. Ft.,Rs 1.43 Cr
r28034,Marvel Citrine,3 BHK 2046 Sq. Ft. Apartment,2046 Sq. Ft.,Rs 1.37 Cr
r8044,Vijay Khetan Krishna Residences,2 BHK 795 Sq. Ft. Apartment,795 Sq. Ft.,Rs 2.32 Cr
r8044,Vijay Khetan Krishna Residences,2 BHK 801 Sq. Ft. Apartment,801 Sq. Ft.,Rs 2.34 Cr
r8044,Vijay Khetan Krishna Residences,2 BHK 818 Sq. Ft. Apartment,818 Sq. Ft.,Rs 2.39 Cr
r8044,Vijay Khetan Krishna Residences,2 BHK 816 Sq. Ft. Apartment,816 Sq. Ft.,Rs 2.38 Cr
r8044,Vijay Khetan Krishna Residences,3 BHK 915 Sq. Ft. Apartment,915 Sq. Ft.,Rs 2.65 Cr
r8044,Vijay Khetan Krishna Residences,3 BHK 1074 Sq. Ft. Apartment,1074 Sq. Ft.,Rs 3.11 Cr
r8044,Vijay Khetan Krishna Residences,3 BHK 1086 Sq. Ft. Apartment,1086 Sq. Ft.,Rs 3.15 Cr
r8044,Vijay Khetan Krishna Residences,3 BHK 1076 Sq. Ft. Apartment,1076 Sq. Ft.,Rs 3.12 Cr
r305278,Godrej Elements,2 BHK 564 Sq. Ft. Apartment,564 Sq. Ft.,Rs 76.55 L
r305278,Godrej Elements,2 BHK 695 Sq. Ft. Apartment,695 Sq. Ft.,Rs 94.33 L
r305278,Godrej Elements,3 BHK 868 Sq. Ft. Apartment,868 Sq. Ft.,Rs 1.17 Cr
r305278,Godrej Elements,3 BHK 1117 Sq. Ft. Apartment,1117 Sq. Ft.,Rs 1.51 Cr
r250683,Jhamtani Ace Aster,2 BHK 740 Sq. Ft. Apartment,740 Sq. Ft.,Rs 69.73 Lac
r250683,Jhamtani Ace Aster,3 BHK 1050 Sq. Ft. Apartment,1050 Sq. Ft.,Rs 98.70 Lac
r830,Lodha Grandeur,3 BHK 2187 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 8.10 Cr
r830,Lodha Grandeur,3 BHK 1458 Sq. Ft. Apartment,1458 Sq. Ft.,Rs 5.40 Cr
r830,Lodha Grandeur,4 BHK 3150 Sq. Ft. Apartment,3150 Sq. Ft.,Rs 11.67 Cr
r54618,Antriksh Golf View,2 BHK 1010 Sq. Ft. Apartment,1010 Sq. Ft.,Rs 1.03 Cr
r54618,Antriksh Golf View,2 BHK 1140 Sq. Ft. Apartment,1140 Sq. Ft.,Rs 1.16 Cr
r54618,Antriksh Golf View,2 BHK 1245 Sq. Ft. Apartment,1245 Sq. Ft.,Rs 1.27 Cr
r54618,Antriksh Golf View,3 BHK 1490 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 1.51 Cr
r54618,Antriksh Golf View,3 BHK 1620 Sq. Ft. Apartment,1620 Sq. Ft.,Rs 1.64 Cr
r54618,Antriksh Golf View,3 BHK 1640 Sq. Ft. Apartment,1640 Sq. Ft.,Rs 1.66 Cr
r54618,Antriksh Golf View,3 BHK 1910 Sq. Ft. Apartment,1910 Sq. Ft.,Rs 1.93 Cr
r54618,Antriksh Golf View,3 BHK 2075 Sq. Ft. Apartment,2075 Sq. Ft.,Rs 2.10 Cr
r54618,Antriksh Golf View,3 BHK 2100 Sq. Ft. Apartment,2100 Sq. Ft.,Rs 2.12 Cr
r54618,Antriksh Golf View,3 BHK 2500 Sq. Ft. Apartment,2500 Sq. Ft.,Rs 2.52 Cr
r54618,Antriksh Golf View,4 BHK 2825 Sq. Ft. Apartment,2825 Sq. Ft.,Rs 2.84 Cr
r54618,Antriksh Golf View,4 BHK 3375 Sq. Ft. Apartment,3375 Sq. Ft.,Rs 3.39 Cr
r433931,Tritonia Man Mandir,1 BHK 335 Sq. Ft. Apartment,335 Sq. Ft.,Rs 55.00 Lac
r433931,Tritonia Man Mandir,2 BHK 492 Sq. Ft. Apartment,492 Sq. Ft.,Rs 80.78 Lac
r41808,Aristo Pearl Residency,3 BHK 1840 Sq. Ft. Apartment,1840 Sq. Ft.,Rs 9.16 Cr
r1153,Siddha Pines,2 BHK 1030 Sq. Ft. Apartment,1030 Sq. Ft.,Rs 49.40 Lac
r1153,Siddha Pines,3 BHK 1375 Sq. Ft. Apartment,1375 Sq. Ft.,Rs 65.94 Lac
r1153,Siddha Pines,3 BHK 1335 Sq. Ft. Apartment,1335 Sq. Ft.,Rs 64.03 Lac
r1153,Siddha Pines,3 BHK 1825 Sq. Ft. Apartment,1825 Sq. Ft.,Rs 87.53 Lac
r1153,Siddha Pines,3 BHK 2005 Sq. Ft. Apartment,2005 Sq. Ft.,Rs 96.16 Lac
r1153,Siddha Pines,4 BHK 2025 Sq. Ft. Apartment,2025 Sq. Ft.,Rs 97.12 Lac
r35394,AVS Orchard,2 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Rs 1.23 Cr
r35394,AVS Orchard,3 BHK 1330 Sq. Ft. Apartment,1330 Sq. Ft.,Rs 1.49 Cr
r35394,AVS Orchard,4 BHK 2450 Sq. Ft. Apartment,2450 Sq. Ft.,Rs 2.74 Cr
r403088,Urbanrise Revolution One,2 BHK 651 Sq. Ft. Apartment,651 Sq. Ft.,Rs 40.67 Lac
r403088,Urbanrise Revolution One,2 BHK 888 Sq. Ft. Apartment,888 Sq. Ft.,Rs 55.48 Lac
r403088,Urbanrise Revolution One,3 BHK 918 Sq. Ft. Apartment,918 Sq. Ft.,Rs 57.35 Lac
r435812,DRA Astra,2 BHK 1094 Sq. Ft. Apartment,1094 Sq. Ft.,Rs 76.57 Lac
r435812,DRA Astra,2 BHK 1066 Sq. Ft. Apartment,1066 Sq. Ft.,Rs 74.61 Lac
r435812,DRA Astra,2 BHK 1695 Sq. Ft. Apartment,1695 Sq. Ft.,Rs 1.19 Cr
r435812,DRA Astra,3 BHK 1360 Sq. Ft. Apartment,1360 Sq. Ft.,Rs 95.19 Lac
r401574,ANP Ultimus,1 BHK 641 Sq. Ft. Apartment,641 Sq. Ft.,Price on Request
r401574,ANP Ultimus,2 BHK 841 Sq. Ft. Apartment,841 Sq. Ft.,Rs 1.05 Cr
r401574,ANP Ultimus,2 BHK 960 Sq. Ft. Apartment,960 Sq. Ft.,Rs 1.22 Cr
r401574,ANP Ultimus,3 BHK 1148 Sq. Ft. Apartment,1148 Sq. Ft.,Rs 1.48 Cr
r401574,ANP Ultimus,3 BHK 1233 Sq. Ft. Apartment,1233 Sq. Ft.,Rs 1.60 Cr
r32170,ATS One Hamlet,3 BHK 1636 Sq. Ft. Apartment,1636 Sq. Ft.,Rs 1.19 Cr
r32170,ATS One Hamlet,3 BHK 2000 Sq. Ft. Apartment,2000 Sq. Ft.,Rs 1.45 Cr
r32170,ATS One Hamlet,4 BHK 3115 Sq. Ft. Apartment,3115 Sq. Ft.,Rs 2.25 Cr
r397842,Dattani Linear,1 BHK 522 Sq. Ft. Apartment,522 Sq. Ft.,Rs 33.68 L
r397842,Dattani Linear,2 BHK 732 Sq. Ft. Apartment,732 Sq. Ft.,Rs 47.23 L
r397842,Dattani Linear,2 BHK 721 Sq. Ft. Apartment,721 Sq. Ft.,Rs 46.52 L
r397842,Dattani Linear,2 BHK 742 Sq. Ft. Apartment,742 Sq. Ft.,Rs 47.88 L
r397842,Dattani Linear,3 BHK 970 Sq. Ft. Apartment,970 Sq. Ft.,Rs 62.59 L
r9622,Lokhandwala Octacrest,2 BHK 1090 Sq. Ft. Apartment,1090 Sq. Ft.,Rs 1.82 Cr
r9622,Lokhandwala Octacrest,3 BHK 1750 Sq. Ft. Apartment,1750 Sq. Ft.,Rs 2.92 Cr
r427438,Silver Heights Santacruz,1 BHK 509 Sq. Ft. Apartment,509 Sq. Ft.,Rs 1.37 Cr
r427438,Silver Heights Santacruz,1 BHK 514 Sq. Ft. Apartment,514 Sq. Ft.,Rs 1.38 Cr
r427438,Silver Heights Santacruz,2 BHK 711 Sq. Ft. Apartment,711 Sq. Ft.,Rs 1.92 Cr
r427438,Silver Heights Santacruz,2 BHK 780 Sq. Ft. Apartment,780 Sq. Ft.,Rs 2.10 Cr
r17730,Sheth Vasant Pride,1 BHK 678 Sq. Ft. Apartment,678 Sq. Ft.,Rs 1.51 Cr
r17730,Sheth Vasant Pride,2 BHK 1000 Sq. Ft. Apartment,1000 Sq. Ft.,Rs 2.23 Cr
r17730,Sheth Vasant Pride,3 BHK 1500 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 3.35 Cr
r262010,Bestech Altura,3 BHK 2015 Sq. Ft. Apartment,2015 Sq. Ft.,Rs 2.72 Cr
r262010,Bestech Altura,3 BHK 2050 Sq. Ft. Apartment,2050 Sq. Ft.,Rs 2.77 Cr
r262010,Bestech Altura,3 BHK 2150 Sq. Ft. Apartment,2150 Sq. Ft.,Rs 2.90 Cr
r262010,Bestech Altura,4 BHK 2675 Sq. Ft. Apartment,2675 Sq. Ft.,Rs 3.61 Cr
r33588,Panchshil YooPune,4 BHK 4400 Sq. Ft. Apartment,4400 Sq. Ft.,Rs 6.19 Cr
r33588,Panchshil YooPune,5 BHK 5500 Sq. Ft. Apartment,5500 Sq. Ft.,Rs 7.74 Cr
r426335,Paradise Sai Platinum,1 BHK 380 Sq. Ft. Apartment,380 Sq. Ft.,Rs 67.18 Lac
r426335,Paradise Sai Platinum,2 BHK 574 Sq. Ft. Apartment,574 Sq. Ft.,Rs 1.01 Cr
r426335,Paradise Sai Platinum,2 BHK 662 Sq. Ft. Apartment,662 Sq. Ft.,Rs 1.17 Cr
r426335,Paradise Sai Platinum,3 BHK 956 Sq. Ft. Apartment,956 Sq. Ft.,Rs 1.69 Cr
r112855,Vishwanath Sarathya West,3 BHK 1760 Sq. Ft. Apartment,1760 Sq. Ft.,Rs 90.00 Lac
r420294,Gami Tiara,1 BHK 349 Sq. Ft. Apartment,349 Sq. Ft.,Rs 33.63 Lac
r420294,Gami Tiara,1 BHK 363 Sq. Ft. Apartment,363 Sq. Ft.,Rs 34.98 Lac
r420294,Gami Tiara,2 BHK 437 Sq. Ft. Apartment,437 Sq. Ft.,Rs 42.11 Lac
r420294,Gami Tiara,2 BHK 548 Sq. Ft. Apartment,548 Sq. Ft.,Rs 52.81 Lac
r342173,Tamopaha Visaaya,4 BHK 2247 Sq. Ft. Apartment,2247 Sq. Ft.,Price on Request
r342173,Tamopaha Visaaya,4 BHK 2628 Sq. Ft. Apartment,2628 Sq. Ft.,Price on Request
r342173,Tamopaha Visaaya,5 BHK 2953 Sq. Ft. Apartment,2953 Sq. Ft.,Price on Request
r342173,Tamopaha Visaaya,5 BHK 2971 Sq. Ft. Apartment,2971 Sq. Ft.,Price on Request
r355530,Runwal The Central Park,2 BHK 611 Sq. Ft. Apartment,611 Sq. Ft.,Rs 73.17 L
r355530,Runwal The Central Park,2 BHK 817 Sq. Ft. Apartment,817 Sq. Ft.,Rs 97.85 L
r355530,Runwal The Central Park,3 BHK 834 Sq. Ft. Apartment,834 Sq. Ft.,Rs 99.88 L
r355530,Runwal The Central Park,3 BHK 1003 Sq. Ft. Apartment,1003 Sq. Ft.,Rs 1.20 Cr
r355530,Runwal The Central Park,4 BHK 1570 Sq. Ft. Apartment,1570 Sq. Ft.,Rs 1.88 Cr
r430682,Leena Oasis,1 BHK 491 Sq. Ft. Apartment,491 Sq. Ft.,Rs 83.43 Lac
r430682,Leena Oasis,1 BHK 512 Sq. Ft. Apartment,512 Sq. Ft.,Rs 87.00 Lac
r430682,Leena Oasis,2 BHK 725 Sq. Ft. Apartment,725 Sq. Ft.,Rs 1.52 Cr
r430682,Leena Oasis,2 BHK 751 Sq. Ft. Apartment,751 Sq. Ft.,Rs 1.57 Cr
r1642,Naman Habitat,2 BHK 769 Sq. Ft. Apartment,769 Sq. Ft.,Rs 2.51 Cr
r1642,Naman Habitat,2 BHK 807 Sq. Ft. Apartment,807 Sq. Ft.,Rs 2.64 Cr
r1642,Naman Habitat,3 BHK 1025 Sq. Ft. Apartment,1025 Sq. Ft.,Rs 3.35 Cr
r1642,Naman Habitat,3 BHK 1094 Sq. Ft. Apartment,1094 Sq. Ft.,Rs 3.57 Cr
r390257,Lodha Crown Quality Homes,1 BHK 317 Sq. Ft. Apartment,317 Sq. Ft.,Rs 53.59 L
r390257,Lodha Crown Quality Homes,1 BHK 354 Sq. Ft. Apartment,354 Sq. Ft.,Rs 59.85 L
r390257,Lodha Crown Quality Homes,2 BHK 397 Sq. Ft. Apartment,397 Sq. Ft.,Rs 67.12 L
r390257,Lodha Crown Quality Homes,2 BHK 497 Sq. Ft. Apartment,497 Sq. Ft.,Rs 84.03 L
r32092,Vinay Unique Gardens,1 BHK 338 Sq. Ft. Apartment,338 Sq. Ft.,Rs 27.66 L
r32092,Vinay Unique Gardens,1 BHK 372 Sq. Ft. Apartment,372 Sq. Ft.,Rs 30.44 L
r32092,Vinay Unique Gardens,2 BHK 409 Sq. Ft. Apartment,409 Sq. Ft.,Rs 33.47 L
r32092,Vinay Unique Gardens,2 BHK 545 Sq. Ft. Apartment,545 Sq. Ft.,Rs 44.60 L
r32092,Vinay Unique Gardens,2 BHK 498 Sq. Ft. Apartment,498 Sq. Ft.,Rs 40.76 L
r32092,Vinay Unique Gardens,2 BHK 489 Sq. Ft. Apartment,489 Sq. Ft.,Rs 40.02 L
r32092,Vinay Unique Gardens,3 BHK 799 Sq. Ft. Apartment,799 Sq. Ft.,Rs 65.39 L
r435520,Satyam Stella,2 BHK 553 Sq. Ft. Apartment,553 Sq. Ft.,Price on Request
r435520,Satyam Stella,2 BHK 581 Sq. Ft. Apartment,581 Sq. Ft.,Price on Request
r435520,Satyam Stella,3 BHK 796 Sq. Ft. Apartment,796 Sq. Ft.,Price on Request
r428348,Anandam Villas,3 BHK 1400 Sq. Ft. Villa,1400 Sq. Ft.,Rs 38.00 Lac
r12284,Navkar City Phase II,1 BHK 306 Sq. Ft. Apartment,306 Sq. Ft.,Rs 30.10 L
r12284,Navkar City Phase II,1 BHK 369 Sq. Ft. Apartment,369 Sq. Ft.,Rs 36.29 L
r12284,Navkar City Phase II,2 BHK 548 Sq. Ft. Apartment,548 Sq. Ft.,Rs 53.90 L
r12284,Navkar City Phase II,2 BHK 638 Sq. Ft. Apartment,638 Sq. Ft.,Rs 62.76 L
r12284,Navkar City Phase II,3 BHK 890 Sq. Ft. Apartment,890 Sq. Ft.,Rs 87.54 L
r12284,Navkar City Phase II,3 BHK 695 Sq. Ft. Apartment,695 Sq. Ft.,Rs 68.36 L
r316241,INDIS VB City,2 BHK 842 Sq. Ft. Apartment,842 Sq. Ft.,Rs 45.50 Lac
r401321,Sai Adityaraj,1 BHK 452 Sq. Ft. Apartment,452 Sq. Ft.,Rs 1.08 Cr
r401321,Sai Adityaraj,1 BHK 454 Sq. Ft. Apartment,454 Sq. Ft.,Rs 1.08 Cr
r401321,Sai Adityaraj,2 BHK 527 Sq. Ft. Apartment,527 Sq. Ft.,Rs 1.25 Cr
r401321,Sai Adityaraj,3 BHK 745 Sq. Ft. Apartment,745 Sq. Ft.,Rs 1.77 Cr
r257525,Hubtown The Premiere,2 BHK 682 Sq. Ft. Apartment,682 Sq. Ft.,Rs 1.66 Cr
r257525,Hubtown The Premiere,2 BHK 825 Sq. Ft. Apartment,825 Sq. Ft.,Rs 2.01 Cr
r257525,Hubtown The Premiere,3 BHK 1021 Sq. Ft. Apartment,1021 Sq. Ft.,Rs 2.49 Cr
r257525,Hubtown The Premiere,3 BHK 1138 Sq. Ft. Apartment,1138 Sq. Ft.,Rs 2.77 Cr
r257525,Hubtown The Premiere,244 Sq. Ft. Retail Shop,244 Sq. Ft.,Rs 59.59 L
r257525,Hubtown The Premiere,1274 Sq. Ft. Retail Shop,1274 Sq. Ft.,Rs 3.11 Cr
r427471,DGS Sheetal Kiara,1 BHK 410 Sq. Ft. Apartment,410 Sq. Ft.,Rs 97.30 Lac
r427471,DGS Sheetal Kiara,1 BHK 417 Sq. Ft. Apartment,417 Sq. Ft.,Rs 99.00 Lac
r427471,DGS Sheetal Kiara,2 BHK 593 Sq. Ft. Apartment,593 Sq. Ft.,Rs 1.40 Cr
r427471,DGS Sheetal Kiara,2 BHK 631 Sq. Ft. Apartment,631 Sq. Ft.,Rs 1.49 Cr
r2546,Karle Zenith,3 BHK 2307 Sq. Ft. Apartment,1661 Sq. Ft.,Rs 1.94 Cr
r2546,Karle Zenith,3 BHK 2312 Sq. Ft. Apartment,1664 Sq. Ft.,Rs 1.94 Cr
r2546,Karle Zenith,3 BHK 2350 Sq. Ft. Apartment,1692 Sq. Ft.,Rs 1.97 Cr
r2546,Karle Zenith,3 BHK 2372 Sq. Ft. Apartment,1707 Sq. Ft.,Rs 1.99 Cr
r2546,Karle Zenith,3 BHK 2377 Sq. Ft. Apartment,1711 Sq. Ft.,Rs 2.00 Cr
r2546,Karle Zenith,3 BHK 2388 Sq. Ft. Apartment,1719 Sq. Ft.,Rs 2.01 Cr
r2546,Karle Zenith,3 BHK 2428 Sq. Ft. Apartment,1748 Sq. Ft.,Rs 2.04 Cr
r2546,Karle Zenith,3 BHK 2555 Sq. Ft. Apartment,1839 Sq. Ft.,Rs 2.15 Cr
r2546,Karle Zenith,3 BHK 2666 Sq. Ft. Apartment,1919 Sq. Ft.,Rs 2.24 Cr
r2546,Karle Zenith,3 BHK 2800 Sq. Ft. Apartment,2016 Sq. Ft.,Rs 2.35 Cr
r2546,Karle Zenith,3 BHK 2858 Sq. Ft. Apartment,2057 Sq. Ft.,Rs 2.40 Cr
r2546,Karle Zenith,4 BHK 2582 Sq. Ft. Apartment,1859 Sq. Ft.,Rs 2.17 Cr
r2546,Karle Zenith,4 BHK 5200 Sq. Ft. Apartment,3744 Sq. Ft.,Rs 4.37 Cr
r2546,Karle Zenith,4 BHK 5999 Sq. Ft. Apartment,4319 Sq. Ft.,Rs 5.04 Cr
r412360,ANP Autograph,2 BHK 846 Sq. Ft. Apartment,846 Sq. Ft.,Rs 97.00 Lac
r412360,ANP Autograph,2 BHK 895 Sq. Ft. Apartment,895 Sq. Ft.,Rs 1.03 Cr
r412360,ANP Autograph,3 BHK 1108 Sq. Ft. Apartment,1108 Sq. Ft.,Rs 1.40 Cr
r412360,ANP Autograph,3 BHK 1246 Sq. Ft. Apartment,1246 Sq. Ft.,Rs 1.60 Cr
r412360,ANP Autograph,4 BHK 1777 Sq. Ft. Apartment,1777 Sq. Ft.,Rs 2.25 Cr
r318275,Godrej Nurture,2 BHK 896 Sq. Ft. Apartment,745 Sq. Ft.,Rs 1.15 Cr
r318275,Godrej Nurture,2 BHK 1098 Sq. Ft. Apartment,897 Sq. Ft.,Rs 1.41 Cr
r318275,Godrej Nurture,2 BHK 849 Sq. Ft. Apartment,698 Sq. Ft.,Rs 1.09 Cr
r318275,Godrej Nurture,3 BHK 1476 Sq. Ft. Apartment,1222 Sq. Ft.,Rs 1.89 Cr
r318275,Godrej Nurture,3 BHK 1645 Sq. Ft. Apartment,1360 Sq. Ft.,Rs 2.11 Cr
r318275,Godrej Nurture,4 BHK 1927 Sq. Ft. Apartment,1618 Sq. Ft.,Rs 2.47 Cr
r318275,Godrej Nurture,4 BHK 2165 Sq. Ft. Apartment,1821 Sq. Ft.,Rs 2.77 Cr
r1300,Jaypee Greens Garden Isles,2 BHK 1305 Sq. Ft. Apartment,742 Sq. Ft.,Price on Request
r1300,Jaypee Greens Garden Isles,3 BHK 1840 Sq. Ft. Apartment,1025 Sq. Ft.,Price on Request
r1300,Jaypee Greens Garden Isles,3 BHK 1995 Sq. Ft. Apartment,1141 Sq. Ft.,Price on Request
r1300,Jaypee Greens Garden Isles,4 BHK 2690 Sq. Ft. Apartment,1547 Sq. Ft.,Price on Request
r374462,Shilp Ananta,2 BHK 1085 Sq. Ft. Apartment,1085 Sq. Ft.,Rs 49.98 Lac
r19014,Satellite Tower,2 BHK 783 Sq. Ft. Apartment,783 Sq. Ft.,Rs 7.43 Cr
r381087,Avalon Park At The Prestige City,3 BHK 1361 Sq. Ft. Apartment,904 Sq. Ft.,Rs 1.63 Cr
r381087,Avalon Park At The Prestige City,3 BHK 1898 Sq. Ft. Apartment,1252 Sq. Ft.,Rs 2.28 Cr
r381087,Avalon Park At The Prestige City,4 BHK 2204 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 2.64 Cr
r381087,Avalon Park At The Prestige City,4 BHK 2290 Sq. Ft. Apartment,1538 Sq. Ft.,Rs 2.75 Cr
r6188,Ashford Royale,2 BHK 675 Sq. Ft. Apartment,675 Sq. Ft.,Rs 1.87 Cr
r6188,Ashford Royale,2 BHK 1017 Sq. Ft. Apartment,1017 Sq. Ft.,Rs 2.82 Cr
r6188,Ashford Royale,3 BHK 1138 Sq. Ft. Apartment,1138 Sq. Ft.,Rs 3.16 Cr
r6188,Ashford Royale,3 BHK 1305 Sq. Ft. Apartment,1305 Sq. Ft.,Rs 3.62 Cr
r6188,Ashford Royale,4 BHK 1793 Sq. Ft. Apartment,1793 Sq. Ft.,Rs 4.98 Cr
r48968,Sumadhura Silver Ripples,2 BHK 1320 Sq. Ft. Apartment,924 Sq. Ft.,Rs 69.42 Lac
r48968,Sumadhura Silver Ripples,2 BHK 1285 Sq. Ft. Apartment,899 Sq. Ft.,Rs 67.58 Lac
r48968,Sumadhura Silver Ripples,2 BHK 1300 Sq. Ft. Apartment,910 Sq. Ft.,Rs 68.37 Lac
r48968,Sumadhura Silver Ripples,2 BHK 1340 Sq. Ft. Apartment,938 Sq. Ft.,Rs 70.46 Lac
r48968,Sumadhura Silver Ripples,3 BHK 1585 Sq. Ft. Apartment,1109 Sq. Ft.,Rs 83.36 Lac
r48968,Sumadhura Silver Ripples,3 BHK 1805 Sq. Ft. Apartment,1263 Sq. Ft.,Rs 94.92 Lac
r48968,Sumadhura Silver Ripples,3 BHK 2150 Sq. Ft. Apartment,1505 Sq. Ft.,Rs 1.13 Cr
r5564,Brahma Realty Skycity,2 BHK 786 Sq. Ft. Apartment,786 Sq. Ft.,Rs 71.99 Lac
r5564,Brahma Realty Skycity,3 BHK 816 Sq. Ft. Apartment,816 Sq. Ft.,Rs 74.73 Lac
r5564,Brahma Realty Skycity,3 BHK 970 Sq. Ft. Apartment,970 Sq. Ft.,Rs 88.83 Lac
r5564,Brahma Realty Skycity,3 BHK 849 Sq. Ft. Apartment,849 Sq. Ft.,Rs 77.75 Lac
r412508,Swati Trinity,610 Sq. Ft. Office Space,610 Sq. Ft.,Price on Request
r412508,Swati Trinity,800 Sq. Ft. Retail Shop,800 Sq. Ft.,Rs 88.00 Lac
r382835,Dotom Isle,1 BHK 377 Sq. Ft. Apartment,377 Sq. Ft.,Rs 75.07 L
r382835,Dotom Isle,1 BHK 398 Sq. Ft. Apartment,398 Sq. Ft.,Rs 79.25 L
r382835,Dotom Isle,2 BHK 572 Sq. Ft. Apartment,572 Sq. Ft.,Rs 1.13 Cr
r382835,Dotom Isle,2 BHK 772 Sq. Ft. Apartment,772 Sq. Ft.,Rs 1.53 Cr
r382835,Dotom Isle,3 BHK 984 Sq. Ft. Apartment,984 Sq. Ft.,Rs 1.95 Cr
r339561,Karle Vario Homes,2 BHK 796 Sq. Ft. Apartment,796 Sq. Ft.,Rs 1.16 Cr
r339561,Karle Vario Homes,3 BHK 1133 Sq. Ft. Apartment,1133 Sq. Ft.,Rs 1.70 Cr
r391431,Arihant Anmol,1 BHK 309 Sq. Ft. Apartment,309 Sq. Ft.,Rs 18.62 L
r391431,Arihant Anmol,1 BHK 342 Sq. Ft. Apartment,342 Sq. Ft.,Rs 20.61 L
r391431,Arihant Anmol,2 BHK 438 Sq. Ft. Apartment,438 Sq. Ft.,Rs 26.40 L
r391431,Arihant Anmol,2 BHK 524 Sq. Ft. Apartment,524 Sq. Ft.,Rs 31.59 L
r172143,Forum Serendipity,3 BHK 2406 Sq. Ft. Apartment,2406 Sq. Ft.,Rs 7.71 Cr
r172143,Forum Serendipity,4 BHK 2992 Sq. Ft. Apartment,2992 Sq. Ft.,Rs 9.60 Cr
r308941,Raghavendras Mirra Panchajanya,2 BHK 1260 Sq. Ft. Apartment,1260 Sq. Ft.,Rs 88.20 Lac
r308941,Raghavendras Mirra Panchajanya,2 BHK 1380 Sq. Ft. Apartment,1380 Sq. Ft.,Rs 96.60 Lac
r308941,Raghavendras Mirra Panchajanya,3 BHK 1603 Sq. Ft. Apartment,1603 Sq. Ft.,Rs 1.12 Cr
r308941,Raghavendras Mirra Panchajanya,3 BHK 1733 Sq. Ft. Apartment,1733 Sq. Ft.,Rs 1.21 Cr
r243243,Provident Kenworth,1 BHK 610 Sq. Ft. Apartment,610 Sq. Ft.,Rs 38.86 L
r243243,Provident Kenworth,1 BHK 380 Sq. Ft. Apartment,380 Sq. Ft.,Rs 24.21 L
r243243,Provident Kenworth,2 BHK 980 Sq. Ft. Apartment,980 Sq. Ft.,Rs 62.44 L
r243243,Provident Kenworth,2 BHK 930 Sq. Ft. Apartment,930 Sq. Ft.,Rs 59.25 L
r243243,Provident Kenworth,3 BHK 1048 Sq. Ft. Apartment,1048 Sq. Ft.,Rs 66.77 L
r243243,Provident Kenworth,3 BHK 1340 Sq. Ft. Apartment,1340 Sq. Ft.,Rs 85.38 L
r264019,Migsun Twinz,2 BHK 845 Sq. Ft. Apartment,845 Sq. Ft.,Rs 34.10 Lac
r264019,Migsun Twinz,2 BHK 1060 Sq. Ft. Apartment,1060 Sq. Ft.,Rs 42.77 Lac
r264019,Migsun Twinz,3 BHK 1225 Sq. Ft. Apartment,1225 Sq. Ft.,Price on Request
r264019,Migsun Twinz,3 BHK 1399 Sq. Ft. Apartment,1399 Sq. Ft.,Price on Request
r264019,Migsun Twinz,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Price on Request
r264019,Migsun Twinz,4 BHK 1595 Sq. Ft. Apartment,1595 Sq. Ft.,Price on Request
r264019,Migsun Twinz,4 BHK 2134 Sq. Ft. Apartment,2134 Sq. Ft.,Price on Request
r401491,Gami Terra,2 BHK 603 Sq. Ft. Apartment,603 Sq. Ft.,Rs 1.80 Cr
r401491,Gami Terra,2 BHK 750 Sq. Ft. Apartment,750 Sq. Ft.,Rs 2.24 Cr
r437982,Nova 10 Elegance,3 BHK 1102 Sq. Ft. Apartment,1102 Sq. Ft.,Rs 1.89 Cr
r437982,Nova 10 Elegance,3 BHK 1230 Sq. Ft. Apartment,1230 Sq. Ft.,Rs 2.10 Cr
r437982,Nova 10 Elegance,4 BHK 2044 Sq. Ft. Apartment,2044 Sq. Ft.,Rs 3.76 Cr
r410180,Oree Cloud 51,2 BHK 824 Sq. Ft. Apartment,824 Sq. Ft.,Rs 1.01 Cr
r410180,Oree Cloud 51,2 BHK 867 Sq. Ft. Apartment,867 Sq. Ft.,Rs 1.07 Cr
r410180,Oree Cloud 51,3 BHK 1049 Sq. Ft. Apartment,1049 Sq. Ft.,Rs 1.26 Cr
r410180,Oree Cloud 51,3 BHK 1165 Sq. Ft. Apartment,1165 Sq. Ft.,Rs 1.40 Cr
r410180,Oree Cloud 51,4 BHK 1659 Sq. Ft. Apartment,1659 Sq. Ft.,Rs 2.04 Cr
r8598,Embassy Grove,4 BHK 4337 Sq. Ft. Apartment,4337 Sq. Ft.,Rs 8.75 Cr
r8598,Embassy Grove,4 BHK 4381 Sq. Ft. Apartment,4381 Sq. Ft.,Rs 8.84 Cr
r8598,Embassy Grove,4 BHK 5614 Sq. Ft. Apartment,5614 Sq. Ft.,Rs 11.33 Cr
r8598,Embassy Grove,4 BHK 5444 Sq. Ft. Apartment,5444 Sq. Ft.,Rs 10.98 Cr
r8598,Embassy Grove,4 BHK 4900 Sq. Ft. Apartment,4900 Sq. Ft.,Rs 9.89 Cr
