project_id,Phase,proj_name,proj_city,Builder website,Project Page,MB  Phase 1,MB  Phase 2,MB  Phase 3,MB  Phase 4,Housing  1,Housing  2,Housing  3,Housing  4,SQ   Phase 1,SQ   Phase 2,SQ   Phase 3,SQ   Phase 4
403482,Single phase,Kolte Patil Life Republic Aros,Pune West,,,https://www.magicbricks.com/kolte-patil-life-republic-aros-hinjewadi-pune-pdpid-4d4235333836353039,,,,,,,,,,,
403616,Single phase,DS Max Shreshta,Bangalore,,,https://www.magicbricks.com/ds-max-shresta-bellahalli-bangalore-pdpid-4d4235333933383933,,,,,,,,,,,
403699,Single phase,Godrej Five Gardens,Mumbai South,,,https://www.magicbricks.com/godrej-five-gardens-matunga-mumbai-pdpid-4d4235333932323037,,,,,,,,,,,
403847,Single phase,Adore Smart City,Faridabad,,,https://www.magicbricks.com/adore-smart-city-sector-97-faridabad-pdpid-4d4235333933323837,,,,,,,,,,,
403945,Single phase,Irish Platinum,Noida,,,https://www.magicbricks.com/irish-platinum-vaidpura-greater-noida-pdpid-4d4235343230373431,,,,,,,,,,,
404559,Single phase,Casagrand Majestica,Chennai,,,https://www.magicbricks.com/casagrand-majestica-manapakkam-chennai-pdpid-4d4235343037363839,,,,,,,,,,,
404560,Single phase,CasaGrand Elysium,Chennai,,,https://www.magicbricks.com/casagrand-elysium-gerugambakkam-chennai-pdpid-4d4235343034363131,,,,,,,,,,,
404561,Single phase,Etha Su Casa Valley,Kolkata,,,https://www.magicbricks.com/etha-su-casa-valley-rajpur-kolkata-pdpid-4d4235333932323837,,,,,,,,,,,
404615,Single phase,Russel Lions Gate,Chennai,,,https://www.magicbricks.com/russel-lions-gate-east-tambaram-chennai-pdpid-4d4235343238353331,,,,,,,,,,,
404653,Single phase,Yuva Sunrise,Bangalore,,,https://www.magicbricks.com/yuva-sunrise-attibele-bangalore-pdpid-4d4235343038333837,,,,,,,,,,,
404764,Single phase,Vivaan Essence,Ahmedabad (All),,,https://www.magicbricks.com/vivaan-essence-zundal-ahmedabad-pdpid-4d4235333934303533,,,,,,,,,,,
404811,Single phase,APR Praveens Eterno,Hyderabad,,,https://www.magicbricks.com/apr-praveens-eterno-patighanpur-hyderabad-pdpid-4d4235343038373231,,,,,,,,,,,
404929,Single phase,Chandak Treesourus,Western Mumbai,,,https://www.magicbricks.com/chandak-treesourus-malad-west-mumbai-pdpid-4d4235343037383939,,,,,,,,,,,
405003,Single phase,Radhey Skye,Hyderabad,,,https://www.magicbricks.com/cloudswood-radhey-skye-kollur-hyderabad-pdpid-4d4235333934353735,,,,,,,,,,,
405130,Single phase,Pranathis Kiara,Hyderabad,,,https://www.magicbricks.com/pranathi-kiara-tellapur-hyderabad-pdpid-4d4235333934343135,,,,,,,,,,,
405131,Single phase,Lodha Panache,Pune,,,https://www.magicbricks.com/lodha-panache-hinjewadi-pune-pdpid-4d4235343037393039,,,,,,,,,,,
405172,Single phase,Jains Fairmount Sri Ram Garden 2,Hyderabad,,,https://www.magicbricks.com/jains-fairmount-sri-ram-garden-2-kompally-hyderabad-pdpid-4d4235343230383835,,,,,,,,,,,
405318,Single phase,Prestige Lavender Fields,Bangalore,,,https://www.magicbricks.com/prestige-lavender-fields-varthur-bangalore-pdpid-4d4235343037333135,,,,,,,,,,,
405502,Single phase,VVIP Namah,Ghaziabad,,,https://www.magicbricks.com/vvip-namah-nh-24-ghaziabad-pdpid-4d4235343136383435,,,,,,,,,,,
405663,Single phase,Satyam Altura,Navi Mumbai,,,https://www.magicbricks.com/satyam-altura-sanpada-navi-mumbai-pdpid-4d4235333731303531,,,,,,,,,,,
405789,Single phase,Pacific One Pyramid,Navi Mumbai,,,https://www.magicbricks.com/pacific-one-pyramid-airoli-navi-mumbai-pdpid-4d4235343235373135,,,,,,,,,,,
405940,Single phase,Abhilasha By Shlok Group,Ahmedabad (All),,,https://www.magicbricks.com/shlok-abhilasha-gota-ahmedabad-pdpid-4d4235343133383133,,,,,,,,,,,
406108,Single phase,Lodha Aura New Cuffe Parade,Mumbai(All),,,https://www.magicbricks.com/lodha-aura-wadala-mumbai-pdpid-4d4235333239353839,,,,,,,,,,,
406621,Single phase,Casagrand Zaiden,Bangalore,,,https://www.magicbricks.com/casagrand-zaiden-uttarahalli-manavarthekaval-bangalore-pdpid-4d4235343034363739,,,,,,,,,,,
406639,Single phase,Oblong Vega 4,Chennai,,,https://www.magicbricks.com/the-vega-plus-4-mogappair-chennai-pdpid-4d4235343037363639,,,,,,,,,,,
406866,Single phase,5 Dugar,Chennai,,,https://www.magicbricks.com/dugar-estate-ambattur-chennai-pdpid-4d4235303333323739,,,,,,,,,,,
406892,Single phase,Nirala Trio,Greater Noida,,,https://www.magicbricks.com/nirala-trio-sector-2-greater-noida-pdpid-4d4235343138363637,,,,,,,,,,,
406898,Single phase,Highline by AG Group,Ahmedabad (All),,,https://www.magicbricks.com/atithi-highline-gota-ahmedabad-pdpid-4d4235343131363633,,,,,,,,,,,
407065,Single phase,Casagrand Aspires,Chennai,,,https://www.magicbricks.com/casagrand-aspires-navalur-chennai-pdpid-4d4235343031383937,,,,,,,,,,,
407338,Single phase,Levonor Egeira,Hyderabad,,,https://www.magicbricks.com/levonor-egeira-edulnagulapally-hyderabad-pdpid-4d4235343134373135,,,,,,,,,,,
407744,Single phase,Purva Blubelle,Bangalore,,,https://www.magicbricks.com/purva-bluebelle-magadi-main-road-bangalore-pdpid-4d4235343031353231,,,,,,,,,,,
407935,Single phase,Sowparnika Life On The Green,Bangalore,,,https://www.magicbricks.com/sowparnika-life-on-the-green-attibele-bangalore-pdpid-4d4235343130373433,,,,,,,,,,,
407956,Single phase,Techno Aakasa,Mumbai(All),,,https://www.magicbricks.com/techno-aakasa-worli-mumbai-pdpid-4d4235343130373439,,,,,,,,,,,
408305,Single phase,Ram Address One,Pune,,,https://www.magicbricks.com/ram-india-address-one-bibwewadi-pune-pdpid-4d4235343039343635,,,,,,,,,,,
408676,Single phase,Vivaan Oliver,Ahmedabad (All),,,https://www.magicbricks.com/vivaan-oliver-zundal-ahmedabad-pdpid-4d4235343139343837,,,,,,,,,,,
409008,Single phase,Sobha Neopolis,Bangalore,,,https://www.magicbricks.com/sobha-neopolis-panathur-bangalore-pdpid-4d4235343137363437,,,,,,,,,,,
409011,Single phase,Fusion The Rivulet,Greater Noida,,,https://www.magicbricks.com/fusion-the-rivulet-phase-1-noida-extension-greater-noida-pdpid-4d4235343035303233,,,,,,,,,,,
409166,Single phase,Dream Elegance,Pune,,,https://www.magicbricks.com/dream-elegance-balewadi-pune-pdpid-4d4235303232363739,,,,,,,,,,,
409476,Single phase,Casagrand Hanford,Hyderabad,,,https://www.magicbricks.com/casagrand-hanford-mamidipally-hyderabad-pdpid-4d4235343037373139,,,,,,,,,,,
409515,Single phase,Sameera IRIS,Chennai,,,https://www.magicbricks.com/sameera-iris-kundrathur-chennai-pdpid-4d4235343032393337,,,,,,,,,,,
409549,Single phase,Protech Pride,ROI,,,https://www.magicbricks.com/protech-pride-bagharbari-guwahati-pdpid-4d4235343139343731,,,,,,,,,,,
409651,Single phase,ORO Constella,ROI,,,https://www.magicbricks.com/oro-constella-sushant-golf-city-lucknow-pdpid-4d4235333932323937,,,,,,,,,,,
409753,Single phase,Godrej Tropical Isle,Noida,,,https://www.magicbricks.com/godrej-tropical-isle-sector-146-noida-pdpid-4d4235343136323937,,,,,,,,,,,
409859,Single phase,Nest Art,Chennai,,,https://www.magicbricks.com/nest-art-sithalapakkam-chennai-pdpid-4d4235323937373835,,,,,,,,,,,
409873,Single phase,Radiance Regalia,ROI,,,https://www.magicbricks.com/radiance-regalia-veerakeralam-coimbatore-pdpid-4d4235343231393739,,,,,,,,,,,
410064,Single phase,Vivaan Aura,Ahmedabad (All),,,https://www.magicbricks.com/vivaan-aura-zundal-ahmedabad-pdpid-4d4235343136333037,,,,,,,,,,,
410244,Single phase,Sapthagiri Sandalwoods,Bangalore,,,https://www.magicbricks.com/sapthagiri-sandalwoods-kadugodi-bangalore-pdpid-4d4235343038323431,,,,,,,,,,,
410304,Single phase,Super Shaligram,Ahmedabad (All),,,https://www.magicbricks.com/super-shaligram-gota-ahmedabad-pdpid-4d4235343135393831,,,,,,,,,,,
410443,Single phase,Kavisha Aer,Ahmedabad (All),,,https://www.magicbricks.com/kavisha-aer-shela-ahmedabad-pdpid-4d4235343134393737,,,,,,,,,,,
410449,Single phase,Prestige Park Grove,Bangalore,,,https://www.magicbricks.com/prestige-park-grove-whitefield-bangalore-pdpid-4d4235343136353835,,,,,,,,,,,
410494,Single phase,Esteem South Park,Bangalore,,,https://www.magicbricks.com/esteem-south-park-bannerghatta-main-road-bangalore-pdpid-4d4235343131323137,,,,,,,,,,,
410501,Single phase,GP Homes Valencia Ruby,Chennai,,,https://www.magicbricks.com/gp-homes-valencia-ruby-ayanambakkam-chennai-pdpid-4d4235343138313131,,,,,,,,,,,
410569,Single phase,Gracewood Elegance,ROI,,,https://www.magicbricks.com/gracewood-elegance-bill-vadodara-pdpid-4d4235343136363531,,,,,,,,,,,
410631,Single phase,M3M The Cullinan,Noida,,,https://www.magicbricks.com/m3m-the-cullinan-sector-94-noida-pdpid-4d4235343130373633,,,,,,,,,,,
410658,Single phase,Sacred Shivansh,Ahmedabad (All),,,https://www.magicbricks.com/sacred-shivansh-shela-ahmedabad-pdpid-4d4235343130333437,,,,,,,,,,,
410741,Single phase,Sattva Lake Ridge,Hyderabad,,,https://www.magicbricks.com/sattva-lake-ridge-kokapet-hyderabad-pdpid-4d4235343131373439,,,,,,,,,,,
411449,Single phase,ATCO La Vivant,Bangalore,,,https://www.magicbricks.com/atco-la-vivant-sarjapur-bangalore-pdpid-4d4235343136363939,,,,,,,,,,,
411514,Single phase,Bachraj Legend,Beyond Mira Road,,,https://www.magicbricks.com/bachraj-legend-wing-abc-virar-west-mumbai-pdpid-4d4235343136393035,,,,,,,,,,,
411643,Single phase,Vivaan Solitaire,Ahmedabad (All),,,https://www.magicbricks.com/vivaan-solitaire-zundal-ahmedabad-pdpid-4d4235343136333039,,,,,,,,,,,
411745,Single phase,Anuhar Gautami Heights,Hyderabad,,,https://www.magicbricks.com/anuhar-gautami-heights-miyapur-hyderabad-pdpid-4d4235333333303339,,,,,,,,,,,
411844,Single phase,Unique Luxuria,Ahmedabad (All),,,https://www.magicbricks.com/unique-luxuria-gota-ahmedabad-pdpid-4d4235343138303839,,,,,,,,,,,
411905,Single phase,Polaris Calice,Ahmedabad (All),,,https://www.magicbricks.com/polaris-calice-randesan-gandhinagar-pdpid-4d4235343138343839,,,,,,,,,,,
411947,Single phase,Kamaxi Avenue,ROI,,,https://www.magicbricks.com/kamaxi-avenue-waghodia-road-vadodara-pdpid-4d4235343230333937,,,,,,,,,,,
412358,Single phase,Kohinoor Famville,Pune,,,https://www.magicbricks.com/kohinoor-famville-maan-pune-pdpid-4d4235343133333733,,,,,,,,,,,
412360,Single phase,ANP Autograph,Pune West,,,https://www.magicbricks.com/anp-autograph-punawale-pune-pdpid-4d4235343136393131,,,,,,,,,,,
412508,Single phase,Swati Premier,Ahmedabad West,,,https://www.magicbricks.com/swati-premier-shantipura-circle-ahmedabad-pdpid-4d4235343136313935,,,,,,,,,,,
412517,Single phase,Vivaan Orbit,Ahmedabad (All),,,https://www.magicbricks.com/vivaan-orbit-zundal-ahmedabad-pdpid-4d4235343138383433,,,,,,,,,,,
412546,Single phase,DLF Privana South,Gurugram,,,https://www.magicbricks.com/dlf-privana-south-sector-77-gurgaon-pdpid-4d4235343235343831,,,,,,,,,,,
412548,Single phase,Ruby Horizon,Chennai,,,https://www.magicbricks.com/ruby-horizon-tambaram-west-tambaram-chennai-pdpid-4d4235343233343939,,,,,,,,,,,
413358,Single phase,Urbanrise The World of Joy,Hyderabad,,,https://www.magicbricks.com/urbanrise-the-world-of-joy-miyapur-miyapur-hyderabad-pdpid-4d4235343133333135,,,,,,,,,,,
413380,Single phase,Birla Trimaya,Bangalore,,,https://www.magicbricks.com/birla-trimaya-devanahalli-bangalore-pdpid-4d4235343136383937,,,,,,,,,,,
413381,Single phase,DNR Parklink,Bangalore,,,https://www.magicbricks.com/dnr-parklink-phase-1-hennur-main-road-bangalore-pdpid-4d4235343137303731,,,,,,,,,,,
413382,Single phase,Shriram Solitaire,Bangalore,,,https://www.magicbricks.com/shriram-solitaire-yelahanka-new-town-bangalore-pdpid-4d4235343036333233,,,,,,,,,,,
413590,Single phase,Godrej Emerald Waters,Pune North,,,https://www.magicbricks.com/godrej-emerald-waters-pimpri-pune-pdpid-4d4235343136363835,,,,,,,,,,,
413980,Single phase,Sri Balaji Serene,Bangalore,,,https://www.magicbricks.com/sri-balaji-serene-yelahanka-bangalore-pdpid-4d4235343136373135,,,,,,,,,,,
413990,Single phase,Rohan Ekam,Pune,,,https://www.magicbricks.com/rohan-ekam-balewadi-pune-pdpid-4d4235343136353037?source=newhomes&section=image&position=mainsrp,,,,,,,,,,,
414339,Single phase,Experion Elements,Noida,,,https://www.magicbricks.com/experion-elements-sector-45-noida-pdpid-4d4235343230323835,,,,,,,,,,,
414367,Single phase,Adarsh Welkin Park,Bangalore,,,https://www.magicbricks.com/adarsh-welkin-park-anekal-bangalore-pdpid-4d4235343139343635,,,,,,,,,,,
414403,Single phase,Aarohi Avinya,Ahmedabad (All),,,https://www.magicbricks.com/kshipra-aarohi-avinya-jodhpur-village-ahmedabad-pdpid-4d4235343136393239,,,,,,,,,,,
414839,Single phase,Patteeswarar Paradise Magizham,ROI,,,https://www.magicbricks.com/patteeswarar-paradise-maghizham-singanallur-coimbatore-pdpid-4d4235343137303237,,,,,,,,,,,
415113,Single phase,Golfland at Vanaha,Pune,,,https://www.magicbricks.com/shapoorji-pallonji-golfland-bavdhan-pune-pdpid-4d4235343137313833,,,,,,,,,,,
415216,Single phase,Sampada Central Residency,Hyderabad,,,https://www.magicbricks.com/sampada-central-residency-ibrahimpatnam-hyderabad-pdpid-4d4235343231343139,,,,,,,,,,,
415396,Single phase,Raheja Exotica Cyprus,Mumbai(All),,,https://www.magicbricks.com/raheja-exotica-cyprus-malad-mumbai-pdpid-4d4235343230303235,,,,,,,,,,,
415650,Single phase,Eldeco La Vida Bella,Greater Noida,,,https://www.magicbricks.com/eldeco-la-vida-bella-noida-extension-greater-noida-pdpid-4d4235343230363135,,,,,,,,,,,
415717,Single phase,Bhoo Aabharana,Bangalore,,,https://www.magicbricks.com/bhoo-aabharana-hennur-main-road-bangalore-pdpid-4d4235343138323735,,,,,,,,,,,
415825,Single phase,Purti The Varanda,Kolkata,,,https://www.magicbricks.com/purti-the-varanda-lake-town-kolkata-pdpid-4d4235343137333339,,,,,,,,,,,
415896,Single phase,Emerald Gardenia,ROI,,,https://www.magicbricks.com/emerald-gardenia-indore-bypass-road-indore-pdpid-4d4235343235303637,,,,,,,,,,,
415958,Single phase,JRC Sanzio,Bangalore,,,https://www.magicbricks.com/jrc-sanzio-sarjapur-bangalore-pdpid-4d4235343232373231,,,,,,,,,,,
416159,Single phase,Lodha Mirabelle,Bangalore,,,https://www.magicbricks.com/lodha-mirabelle-thanisandra-bangalore-pdpid-4d4235343137343437,,,,,,,,,,,
416283,Single phase,Bharat Alta Vistas,Western Mumbai,,,https://www.magicbricks.com/bharat-altavista-andheri-west-mumbai-pdpid-4d4235343234343633,,,,,,,,,,,
416461,Single phase,Shubh Tristar,Pune,,,https://www.magicbricks.com/shubh-tristar-mundhwa-pune-pdpid-4d4235343137353933,,,,,,,,,,,
416670,Single phase,Casagrand Flamingo,Bangalore,,,https://www.magicbricks.com/casagrand-flamingo-hsr-layout-bangalore-pdpid-4d4235343137333431,,,,,,,,,,,
416684,Single phase,SR Serenity,Bangalore,,,https://www.magicbricks.com/anugraha-sr-serenity-soukya-road-bangalore-pdpid-4d4235333934333135,,,,,,,,,,,
417011,Single phase,Neelkanth Palm President,Mumbai(All),,,https://www.magicbricks.com/neelkanth-palm-president-ghansoli-navi-mumbai-pdpid-4d4235343233393737,,,,,,,,,,,
417023,Single phase,Rohan Harita,Pune,,,https://www.magicbricks.com/rohan-harita-tathawade-pune-pdpid-4d4235343137343031,,,,,,,,,,,
417100,Single phase,Lodha Riservo,Mumbai,,,https://www.magicbricks.com/lodha-riservo-vikhroli-west-mumbai-pdpid-4d4235343230353639,,,,,,,,,,,
417556,Single phase,The Sovereign,Ahmedabad (All),,,https://www.magicbricks.com/ashima-the-sovereign-thaltej-ahmedabad-pdpid-4d4235343138303437,,,,,,,,,,,
417559,Single phase,Adani Embrace,Ahmedabad (All),,,https://www.magicbricks.com/embrace-vaishnodevi-circle-ahmedabad-pdpid-4d4235343137373231,,,,,,,,,,,
417864,Single phase,Luxuria,Mumbai(All),,,https://www.magicbricks.com/vihang-luxuria-mira-road-east-mumbai-pdpid-4d4235333936373139,,,,,,,,,,,
417888,Single phase,Posh Ville,Ahmedabad (All),,,https://www.magicbricks.com/posh-ville-by-saamarth-raysan-gandhinagar-pdpid-4d4235343138323437,,,,,,,,,,,
418319,Single phase,Brigade Sanctuary,Bangalore,,,https://www.magicbricks.com/brigade-sanctuary-sarjapur-road-bangalore-pdpid-4d4235343137383531,,,,,,,,,,,
418615,Single phase,Edmont Aurelia,Mumbai,,,https://www.magicbricks.com/ashwin-sheth-edmont-aurelia-kandivali-west-mumbai-pdpid-4d4235343137373835,,,,,,,,,,,
418623,Single phase,Kanakia Beverly Heights,Mumbai(All),,,https://www.magicbricks.com/kanakia-beverly-heights-bhayandar-east-mumbai-pdpid-4d4235343138353633,,,,,,,,,,,
418697,Single phase,Provident Deansgate,Bangalore,,,https://www.magicbricks.com/provident-deansgate-devanahalli-bangalore-pdpid-4d4235343137373439,,,,,,,,,,,
418840,Single phase,SKYi 5 Racecourse,Pune,,,https://www.magicbricks.com/skyi-5-race-course-wanwadi-pune-pdpid-4d4235343137393733,,,,,,,,,,,
418866,Single phase,Hill Crest Oaks,Mumbai(All),,,https://www.magicbricks.com/crest-oaks-marol-mumbai-pdpid-4d4235343139353137,,,,,,,,,,,
418966,Single phase,NSL East Luxoria,Hyderabad,,,https://www.magicbricks.com/nsl-east-luxoria-uppal-hyderabad-pdpid-4d4235343138323039,,,,,,,,,,,
419028,Single phase,Goldenkey Meraki,Hyderabad,,,https://www.magicbricks.com/goldenkey-meraki-ameenpur-hyderabad-pdpid-4d4235333333303035,,,,,,,,,,,
419031,Single phase,Kavisha The Portrait,Ahmedabad (All),,,https://www.magicbricks.com/kavisha-the-portrait-shela-ahmedabad-pdpid-4d4235343138323337,,,,,,,,,,,
419421,Single phase,Purva Soukhyam,Chennai,,,https://www.magicbricks.com/purva-soukhyam-guduvancheri-chennai-pdpid-4d4235343139323031,,,,,,,,,,,
419500,Single phase,Goyal Orchid Salisbury,Bangalore,,,https://www.magicbricks.com/goyal-orchid-salisbury-thanisandra-main-road-bangalore-pdpid-4d4235343138343331,,,,,,,,,,,
419821,Single phase,Aadhya Arambh,Ahmedabad (All),,,https://www.magicbricks.com/balatripura-aadhya-arambh-residential-ghatlodiya-ahmedabad-pdpid-4d4235343138353037,,,,,,,,,,,
419935,Single phase,Vista Residences,Mumbai,,,https://www.magicbricks.com/id-vista-residences-goregaon-west-mumbai-pdpid-4d4235343138313333,,,,,,,,,,,
419984,Single phase,Supreme Towers,Pune,,,https://www.magicbricks.com/supreme-towers-mundhwa-pune-pdpid-4d4235343138393133,,,,,,,,,,,
420047,Single phase,Devaloke Sonarcity,Kolkata(All),,,https://www.magicbricks.com/devaloke-sonar-city-garia-kolkata-pdpid-4d4235303931303938,,,,,,,,,,,
420281,Single phase,Kakkad Bella Casa,Pune,,,https://www.magicbricks.com/bella-casa-ambegaon-bk-pune-pdpid-4d4235333236303939,,,,,,,,,,,
420301,Single phase,Tarc Kailasa,Delhi,,,https://www.magicbricks.com/tarc-kailasa-kirti-nagar-new-delhi-pdpid-4d4235343138333139,,,,,,,,,,,
420326,Single phase,Rajapushpa Casa Luxura,Hyderabad,,,https://www.magicbricks.com/rajapushpa-casa-luxura-kokapet-hyderabad-pdpid-4d4235343139313331,,,,,,,,,,,
420338,Single phase,Capital Royal Casa,ROI,,,https://www.magicbricks.com/doon-capital-royal-casa-general-mahadev-singh-road-dehradun-pdpid-4d4235343138343533,,,,,,,,,,,
420343,Single phase,Concorde Antares,Bangalore,,,https://www.magicbricks.com/concorde-antares-yelahanka-new-town-bangalore-pdpid-4d4235343138323733,,,,,,,,,,,
420469,Single phase,Sri Nandana Galaxy,Bangalore,,,https://www.magicbricks.com/sri-nandana-galaxy-sarjapur-road-bangalore-pdpid-4d4235343138393739,,,,,,,,,,,
420665,Single phase,Grand La Palazzo,Bangalore,,,https://www.magicbricks.com/grand-lapalazzo-sarjapur-road-bangalore-pdpid-4d4235343231363331,,,,,,,,,,,
420851,Single phase,Suraj Lumina,Mumbai(All),,,https://www.magicbricks.com/suraj-lumina-mahim-mumbai-pdpid-4d4235343231303337,,,,,,,,,,,
421123,Single phase,Sri Garudadri Gardens,Bangalore,,,https://www.magicbricks.com/garudadri-gardens-kengeri-bangalore-pdpid-4d4235343138363033,,,,,,,,,,,
421126,Single phase,Ruby Arcadia,Chennai,,,https://www.magicbricks.com/ruby-arcadia-east-tambaram-chennai-pdpid-4d4235343232323039,,,,,,,,,,,
421330,Single phase,Anamika High Point,Ahmedabad (All),,,https://www.magicbricks.com/constera-anamika-high-point-bodakdev-ahmedabad-pdpid-4d4235343139303133,,,,,,,,,,,
421404,Single phase,SG Vista,Ghaziabad,,,https://www.magicbricks.com/sg-vista-raj-nagar-extension-ghaziabad-pdpid-4d4235343138353033,,,,,,,,,,,
421530,Single phase,DS Max Sista Grand,Bangalore,,,https://www.magicbricks.com/ds-max-sista-grand-uttarahalli-main-road-bangalore-pdpid-4d4235343138313833,,,,,,,,,,,
421768,Single phase,Goyal Orchid Life,Bangalore,,,https://www.magicbricks.com/goyal-orchid-life-gunjur-bangalore-pdpid-4d4235343138363335,,,,,,,,,,,
421806,Single phase,Mantra Magnus,Pune,,,https://www.magicbricks.com/mantra-magnus-mundhwa-pune-pdpid-4d4235343138373033,,,,,,,,,,,
421898,Single phase,Falcon by BHP Housing,Bangalore,,,https://www.magicbricks.com/falcon-by-bhp-housing-sarjapura-attibele-road-bangalore-pdpid-4d4235343230303135,,,,,,,,,,,
422115,Single phase,Vaibhavis Vihaan Shikhara,Hyderabad,,,https://www.magicbricks.com/vaibhavis-vihaan-shikhara-tellapur-hyderabad-pdpid-4d4235343139373735,,,,,,,,,,,
422149,Single phase,SNN Estates Felicity,Bangalore,,,https://www.magicbricks.com/snn-estates-felicity-rachenahalli-bangalore-pdpid-4d4235343139303939,,,,,,,,,,,
422150,Single phase,Godrej Woodscapes,Bangalore,,,https://www.magicbricks.com/godrej-woodscapes-budigere-cross-bangalore-pdpid-4d4235343231313437,,,,,,,,,,,
422453,Single phase,Assetz 66 and Shibui,Bangalore,,,https://www.magicbricks.com/assetz-66-and-shibui-whitefield-bangalore-pdpid-4d4235343139343839,,,,,,,,,,,
422558,Single phase,Godrej Reserve,Mumbai,,,https://www.magicbricks.com/godrej-reserve-kandivali-east-mumbai-pdpid-4d4235343139303931,,,,,,,,,,,
422868,Single phase,DS Max Sky Samurai,Bangalore,,,https://www.magicbricks.com/ds-max-sky-samurai-soukya-road-bangalore-pdpid-4d4235343139323835,,,,,,,,,,,
422910,Single phase,Casagrand Medora,Chennai,,,https://www.magicbricks.com/casagrand-medora-korattur-chennai-pdpid-4d4235343138393737,,,,,,,,,,,
422935,Single phase,SSVR Niyaara,Bangalore,,,https://www.magicbricks.com/ssvr-niyaara-varthur-bangalore-pdpid-4d4235343139333337,,,,,,,,,,,
422985,Single phase,Serenity Shivam,Ahmedabad (All),,,https://www.magicbricks.com/serenity-shivam-south-bopal-ahmedabad-pdpid-4d4235343139323037,,,,,,,,,,,
422989,Single phase,Melodies of Life,Bangalore,,,https://www.magicbricks.com/assetz-inspira-melodies-of-life-hosa-road-bangalore-pdpid-4d4235343230323639,,,,,,,,,,,
423085,Single phase,Raheja Solaris 3,Mumbai(All),,,https://www.magicbricks.com/raheja-solaris-iii-juinagar-navi-mumbai-pdpid-4d4235343231373537,,,,,,,,,,,
423182,Single phase,Pristine O2 World,Pune,,,https://www.magicbricks.com/pristine-o2-world-part-1-kharadi-pune-pdpid-4d4235343139363633,,,,,,,,,,,
423193,Single phase,Aanya Crystal Antara,Mumbai(All),,,https://www.magicbricks.com/crystal-antara-manpada-thane-west-thane-pdpid-4d4235343234383837,,,,,,,,,,,
423236,Single phase,Prestige Somerville,Bangalore,,,https://www.magicbricks.com/prestige-somerville-whitefield-bangalore-pdpid-4d4235343139333533,,,,,,,,,,,
423306,Single phase,Kochar Gagan,Chennai,,,https://www.magicbricks.com/kochar-gagan-porur-chennai-pdpid-4d4235343231383433,,,,,,,,,,,
423376,Single phase,Casagrand Mercury,Chennai,,,https://www.magicbricks.com/casagrand-mercury-perambur-chennai-pdpid-4d4235343139313737,,,,,,,,,,,
423585,Single phase,Casagrand Suncity,Chennai,,,https://www.magicbricks.com/casagrand-suncity-vandalur-chennai-pdpid-4d4235343139323333,,,,,,,,,,,
423851,Single phase,Ramsons East Park Residences,Bangalore,,,https://www.magicbricks.com/east-park-residences-sarjapur-road-bangalore-pdpid-4d4235343139373539,,,,,,,,,,,
423882,Single phase,Malabar Retreat a Project by Ganesh Housing,Ahmedabad(All),,,https://www.magicbricks.com/malabar-retreat-chharodi-ahmedabad-pdpid-4d4235343139343737,,,,,,,,,,,
424010,Single phase,Elite X,Greater Noida,,,https://www.magicbricks.com/elite-x-noida-extension-greater-noida-pdpid-4d4235343230373337,,,,,,,,,,,
424098,Single phase,Modern Spaaces Engrace Vista,Bangalore,,,http://magicbricks.com/engrace-vista-sarjapur-road-bangalore-pdpid-4d4235343230303437,,,,,,,,,,,
424173,Single phase,Assetz Sora and Saki,Bangalore,,,https://www.magicbricks.com/assetz-sora-and-saki-phase-1-bagaluru-bangalore-pdpid-4d4235343139343931,,,,,,,,,,,
424323,Single phase,Codename Triumph,Mumbai,,,https://www.magicbricks.com/codename-triumph-tower-1-bhandup-west-mumbai-pdpid-4d4235343230343733,,,,,,,,,,,
424417,Single phase,Vajram Newtown 2,Bangalore,,,https://www.magicbricks.com/vajram-newtown-ii-thanisandra-main-road-bangalore-pdpid-4d4235343230363735,,,,,,,,,,,
424433,Single phase,Provident Botanico,Bangalore,,,https://www.magicbricks.com/provident-botanico-soukya-road-bangalore-pdpid-4d4235343139393537,,,,,,,,,,,
424563,Single phase,Mana Skandas The Right Life,Bangalore,,,https://www.magicbricks.com/the-right-life-sarjapur-road-bangalore-pdpid-4d4235343139393339,,,,,,,,,,,
424721,Single phase,Kiwale Navyam,Pune,,,https://www.magicbricks.com/navyam-ravet-pune-pdpid-4d4235343231323031,,,,,,,,,,,
425033,Single phase,Ace Terra,Greater Noida,,,https://www.magicbricks.com/ace-terra-yamuna-expressway-greater-noida-pdpid-4d4235343230333733,,,,,,,,,,,
425268,Single phase,Godrej Jardinia,Noida,,,https://www.magicbricks.com/godrej-jardinia-sector-146-noida-pdpid-4d4235343230363139,,,,,,,,,,,
425392,Single phase,Realmark Amora,Kolkata,,,https://www.magicbricks.com/amora-tollygunge-kolkata-pdpid-4d4235343230373437,,,,,,,,,,,
425506,Single phase,Casagrand Amor,Bangalore,,,https://www.magicbricks.com/casagrand-amor-begur-bangalore-pdpid-4d4235343139353333,,,,,,,,,,,
425507,Single phase,DS Max Sky Blossom,Bangalore,,,https://www.magicbricks.com/ds-max-sky-blossom-begur-bangalore-pdpid-4d4235343139383531,,,,,,,,,,,
