"projectId","rescom","id"
"24660","RESIDENTIAL","189233167"
"11378","RESIDENTIAL","169713789"
"298199","RESIDENTIAL","223058959"
"298199","RESIDENTIAL","223058959"
"39352","RESIDENTIAL","33061413"
"60587","RESIDENTIAL","52687124"
"344","COMMERCIAL","160385423"
"301173","RESIDENTIAL","222370089"
"301173","RESIDENTIAL","222370089"
"91753","RESIDENTIAL","190207029"
"6508","RESIDENTIAL","188794493"
"10378","RESIDENTIAL","188795613"
"38852","RESIDENTIAL","158161871"
"343193","RESIDENTIAL","223862685"
"343193","RESIDENTIAL","223862685"
"28352","RESIDENTIAL","158162851"
"28096","RESIDENTIAL","223863453"
"28096","RESIDENTIAL","223863453"
"97796","RESIDENTIAL","43258929"
"12304","RESIDENTIAL","64867829"
"622","COMMERCIAL","35120021"
"61571","RESIDENTIAL","21308879"
"73381","RESIDENTIAL","189236581"
"35726","RESIDENTIAL","129916583"
"7930","RESIDENTIAL","188794735"
"51016","RESIDENTIAL","44388603"
"120705","RESIDENTIAL","190854927"
"31578","RESIDENTIAL","223403747"
"31578","RESIDENTIAL","223403747"
"30892","RESIDENTIAL","138806623"
"2056","RESIDENTIAL","222371237"
"2056","RESIDENTIAL","222371237"
"171049","RESIDENTIAL","189469183"
"57486","RESIDENTIAL","223626441"
"57486","RESIDENTIAL","223626441"
"23542","RESIDENTIAL","187585207"
"349303","RESIDENTIAL","221196705"
"349303","RESIDENTIAL","221196705"
"4810","RESIDENTIAL","189230957"
"206409","RESIDENTIAL","52699690"
"259305","RESIDENTIAL","222610769"
"259305","RESIDENTIAL","222610769"
"275","RESIDENTIAL","188791351"
"271379","RESIDENTIAL","189479261"
"10498","RESIDENTIAL","33739919"
"251629","RESIDENTIAL","222141355"
"251629","RESIDENTIAL","222141355"
"156973","RESIDENTIAL","174347285"
"270869","RESIDENTIAL","189479191"
"151923","RESIDENTIAL","57913053"
"39254","RESIDENTIAL","210995493"
"39254","RESIDENTIAL","210995493"
"229075","RESIDENTIAL","141291769"
"278217","RESIDENTIAL","223057877"
"278217","RESIDENTIAL","223057877"
"117999","RESIDENTIAL","29304325"
"59876","RESIDENTIAL","100482475"
"131891","RESIDENTIAL","155104729"
"10532","RESIDENTIAL","189232209"
"6846","RESIDENTIAL","188794593"
"142321","RESIDENTIAL","179921033"
"122171","RESIDENTIAL","190853823"
"29046","RESIDENTIAL","188799325"
"8714","RESIDENTIAL","18614630"
"296209","RESIDENTIAL","223060217"
"296209","RESIDENTIAL","223060217"
"51108","RESIDENTIAL","189234297"
"35132","RESIDENTIAL","189018597"
"206289","RESIDENTIAL","190852869"
"254185","RESIDENTIAL","222609955"
"254185","RESIDENTIAL","222609955"
"250789","RESIDENTIAL","52703154"
"38592","RESIDENTIAL","86769061"
"44542","RESIDENTIAL","189023031"
"252855","RESIDENTIAL","189474793"
"21190","RESIDENTIAL","222368993"
"21190","RESIDENTIAL","222368993"
"230711","RESIDENTIAL","52701530"
"5386","RESIDENTIAL","187134811"
"13692","RESIDENTIAL","188795957"
"269517","RESIDENTIAL","189899359"
"23078","RESIDENTIAL","188798467"
"25354","RESIDENTIAL","188798931"
"70905","RESIDENTIAL","26907965"
"270649","RESIDENTIAL","150300257"
"324547","RESIDENTIAL","212075633"
"324547","RESIDENTIAL","212075633"
"287","RESIDENTIAL","130354967"
"322491","RESIDENTIAL","212074813"
"322491","RESIDENTIAL","212074813"
"41220","RESIDENTIAL","175321159"
"222398","RESIDENTIAL","189471697"
"45062","RESIDENTIAL","219032009"
"45062","RESIDENTIAL","219032009"
"142385","RESIDENTIAL","190855317"
"128213","RESIDENTIAL","189476481"
"18204","RESIDENTIAL","188797175"
"50300","RESIDENTIAL","191293507"
"32716","RESIDENTIAL","188799999"
"15682","RESIDENTIAL","189232673"
"17694","RESIDENTIAL","188797109"
"275005","RESIDENTIAL","223059227"
"275005","RESIDENTIAL","223059227"
"262604","RESIDENTIAL","189477573"
"7664","RESIDENTIAL","208371901"
"7664","RESIDENTIAL","208371901"
"269325","RESIDENTIAL","222848189"
"269325","RESIDENTIAL","222848189"
"107051","RESIDENTIAL","215014553"
"107051","RESIDENTIAL","215014553"
"24362","RESIDENTIAL","222608925"
"24362","RESIDENTIAL","222608925"
"308175","RESIDENTIAL","191088891"
"270419","RESIDENTIAL","205099839"
"270419","RESIDENTIAL","205099839"
"29668","RESIDENTIAL","163280445"
"8640","RESIDENTIAL","188794915"
"17764","RESIDENTIAL","188797113"
"110027","RESIDENTIAL","190853661"
"128693","RESIDENTIAL","222144183"
"128693","RESIDENTIAL","222144183"
"33612","RESIDENTIAL","26404805"
"302009","RESIDENTIAL","223405995"
"302009","RESIDENTIAL","223405995"
"33316","RESIDENTIAL","32770745"
"8196","RESIDENTIAL","33452009"
"75079","RESIDENTIAL","218524641"
"75079","RESIDENTIAL","218524641"
"38344","RESIDENTIAL","38636663"
"152105","RESIDENTIAL","72699164"
"167189","RESIDENTIAL","71510321"
"223047","RESIDENTIAL","39538937"
"68950","RESIDENTIAL","133801597"
"2392","RESIDENTIAL","222368417"
"2392","RESIDENTIAL","222368417"
"205561","RESIDENTIAL","141187795"
"313875","RESIDENTIAL","189899415"
"259215","RESIDENTIAL","54186529"
"49074","RESIDENTIAL","190855893"
"138339","RESIDENTIAL","140800489"
"2334","RESIDENTIAL","222370523"
"2334","RESIDENTIAL","222370523"
"262884","RESIDENTIAL","99799939"
"341785","RESIDENTIAL","200228073"
"13152","RESIDENTIAL","188795899"
"115641","RESIDENTIAL","175322039"
"244385","RESIDENTIAL","138910727"
"268781","RESIDENTIAL","222847787"
"268781","RESIDENTIAL","222847787"
"245227","RESIDENTIAL","189473921"
"116213","RESIDENTIAL","190853739"
"274969","RESIDENTIAL","220725583"
"274969","RESIDENTIAL","220725583"
"76237","RESIDENTIAL","223861169"
"76237","RESIDENTIAL","223861169"
"124299","RESIDENTIAL","175322111"
"225581","RESIDENTIAL","190856321"
"316619","RESIDENTIAL","189899667"
"268395","RESIDENTIAL","189478421"
"15426","RESIDENTIAL","103259809"
"15334","RESIDENTIAL","188796157"
"196097","RESIDENTIAL","222369905"
"196097","RESIDENTIAL","222369905"
"182759","RESIDENTIAL","190854791"
"117453","RESIDENTIAL","190853761"
"33438","RESIDENTIAL","189020077"
"323861","RESIDENTIAL","223863217"
"323861","RESIDENTIAL","223863217"
"207873","RESIDENTIAL","128090565"
"251781","RESIDENTIAL","189474721"
"158877","RESIDENTIAL","222144619"
"158877","RESIDENTIAL","222144619"
"239210","RESIDENTIAL","222371205"
"239210","RESIDENTIAL","222371205"
"62181","RESIDENTIAL","64389107"
"48022","RESIDENTIAL","189474083"
"71029","RESIDENTIAL","223862365"
"71029","RESIDENTIAL","223862365"
"3362","RESIDENTIAL","190206199"
"76609","RESIDENTIAL","189724645"
"327781","RESIDENTIAL","212075671"
"327781","RESIDENTIAL","212075671"
"10716","RESIDENTIAL","188795665"
"22348","RESIDENTIAL","188798323"
"2572","RESIDENTIAL","222608829"
"2572","RESIDENTIAL","222608829"
"318689","RESIDENTIAL","223405815"
"318689","RESIDENTIAL","223405815"
"274003","RESIDENTIAL","222849779"
"274003","RESIDENTIAL","222849779"
"41808","RESIDENTIAL","177383215"
"156815","RESIDENTIAL","174347271"
"33182","RESIDENTIAL","223625191"
"33182","RESIDENTIAL","223625191"
"255931","RESIDENTIAL","222611877"
"255931","RESIDENTIAL","222611877"
"912","COMMERCIAL","52571802"
"78151","RESIDENTIAL","165190919"
"68486","RESIDENTIAL","92335413"
"227875","RESIDENTIAL","212071003"
"227875","RESIDENTIAL","212071003"
"14182","RESIDENTIAL","188795987"
"10002","RESIDENTIAL","189232165"
"58426","RESIDENTIAL","158161919"
"61613","RESIDENTIAL","158165769"
"312375","RESIDENTIAL","223405225"
"312375","RESIDENTIAL","223405225"
"100705","RESIDENTIAL","189235845"
"308157","RESIDENTIAL","223404913"
"308157","RESIDENTIAL","223404913"
"149315","RESIDENTIAL","62906173"
"101129","RESIDENTIAL","82928021"
"214677","RESIDENTIAL","189471203"
"246341","RESIDENTIAL","222609479"
"246341","RESIDENTIAL","222609479"
"251","RESIDENTIAL","202396793"
"129869","RESIDENTIAL","205099791"
"129869","RESIDENTIAL","205099791"
"5172","RESIDENTIAL","223624749"
"5172","RESIDENTIAL","223624749"
"266350","RESIDENTIAL","223862497"
"266350","RESIDENTIAL","223862497"
"148261","RESIDENTIAL","66482409"
"345895","RESIDENTIAL","220725683"
"345895","RESIDENTIAL","220725683"
"7258","RESIDENTIAL","223862151"
"7258","RESIDENTIAL","223862151"
"347523","RESIDENTIAL","223403559"
"347523","RESIDENTIAL","223403559"
"230189","RESIDENTIAL","189472169"
"277057","RESIDENTIAL","194969033"
"28692","RESIDENTIAL","223059129"
"28692","RESIDENTIAL","223059129"
"110379","RESIDENTIAL","140242379"
"312823","RESIDENTIAL","189901287"
"2068","RESIDENTIAL","189230839"
"180321","RESIDENTIAL","222369773"
"180321","RESIDENTIAL","222369773"
"2344","RESIDENTIAL","189230851"
"39608","RESIDENTIAL","171163385"
"217085","RESIDENTIAL","138910585"
"186","COMMERCIAL","134614635"
"34868","RESIDENTIAL","65625217"
"312091","RESIDENTIAL","136984671"
"351199","RESIDENTIAL","223861545"
"351199","RESIDENTIAL","223861545"
"256469","RESIDENTIAL","189475253"
"228567","RESIDENTIAL","190855107"
"73943","RESIDENTIAL","189475717"
"338273","RESIDENTIAL","194604549"
"34576","RESIDENTIAL","223625403"
"34576","RESIDENTIAL","223625403"
"84723","RESIDENTIAL","189721343"
"183443","RESIDENTIAL","190854795"
"8812","RESIDENTIAL","223859511"
"8812","RESIDENTIAL","223859511"
"151489","RESIDENTIAL","208371989"
"151489","RESIDENTIAL","208371989"
"215945","RESIDENTIAL","209848469"
"215945","RESIDENTIAL","209848469"
"271829","RESIDENTIAL","205099843"
"271829","RESIDENTIAL","205099843"
"83855","RESIDENTIAL","134090491"
"261708","RESIDENTIAL","189477433"
"268351","RESIDENTIAL","189478413"
"9322","RESIDENTIAL","188795081"
"129287","RESIDENTIAL","30707079"
"124623","RESIDENTIAL","128090639"
"74077","RESIDENTIAL","223861033"
"74077","RESIDENTIAL","223861033"
"277811","RESIDENTIAL","217560725"
"277811","RESIDENTIAL","217560725"
"343577","RESIDENTIAL","223861857"
"343577","RESIDENTIAL","223861857"
"206243","RESIDENTIAL","222370577"
"206243","RESIDENTIAL","222370577"
"156575","RESIDENTIAL","191085791"
"148109","RESIDENTIAL","120575417"
"1014","RESIDENTIAL","38569617"
"271701","RESIDENTIAL","222850305"
"271701","RESIDENTIAL","222850305"
"76989","RESIDENTIAL","221417605"
"76989","RESIDENTIAL","221417605"
"657","RESIDENTIAL","188792631"
"335773","RESIDENTIAL","189904437"
"176837","RESIDENTIAL","189469811"
"9852","RESIDENTIAL","223859957"
"9852","RESIDENTIAL","223859957"
"228873","RESIDENTIAL","189471993"
"41872","RESIDENTIAL","223625929"
"41872","RESIDENTIAL","223625929"
"195911","RESIDENTIAL","190203525"
"301323","RESIDENTIAL","223405803"
"301323","RESIDENTIAL","223405803"
"34738","RESIDENTIAL","223861523"
"34738","RESIDENTIAL","223861523"
"307409","RESIDENTIAL","175471421"
"335277","RESIDENTIAL","189904461"
"272689","RESIDENTIAL","222849525"
"272689","RESIDENTIAL","222849525"
"21934","RESIDENTIAL","188798219"
"149273","RESIDENTIAL","189468661"
"154027","RESIDENTIAL","127361189"
"832","RESIDENTIAL","188792835"
"47998","RESIDENTIAL","34326347"
"208797","RESIDENTIAL","222370141"
"208797","RESIDENTIAL","222370141"
"32436","RESIDENTIAL","171633007"
"28260","RESIDENTIAL","169713825"
"18790","RESIDENTIAL","210995597"
"18790","RESIDENTIAL","210995597"
"11074","RESIDENTIAL","188795741"
"176063","RESIDENTIAL","52697732"
"121727","RESIDENTIAL","125545027"
"294531","RESIDENTIAL","189724185"
"97124","RESIDENTIAL","189471751"
"351113","RESIDENTIAL","223404911"
"351113","RESIDENTIAL","223404911"
"105505","RESIDENTIAL","57578953"
"1604","RESIDENTIAL","189021635"
"140639","RESIDENTIAL","31744283"
"31566","RESIDENTIAL","29511639"
"259325","RESIDENTIAL","190856013"
"78545","RESIDENTIAL","189479163"
"29210","RESIDENTIAL","188799347"
"224651","RESIDENTIAL","222371057"
"224651","RESIDENTIAL","222371057"
"204535","RESIDENTIAL","189477215"
"5324","RESIDENTIAL","189230999"
"7534","RESIDENTIAL","223862159"
"7534","RESIDENTIAL","223862159"
"187031","RESIDENTIAL","189474795"
"20424","RESIDENTIAL","158161055"
"257133","RESIDENTIAL","222610713"
"257133","RESIDENTIAL","222610713"
"248355","RESIDENTIAL","185748339"
"174437","RESIDENTIAL","189477471"
"120315","RESIDENTIAL","138807517"
"8422","RESIDENTIAL","190852043"
"9200","RESIDENTIAL","140396117"
"151143","RESIDENTIAL","32350105"
"335897","RESIDENTIAL","189904457"
"245159","RESIDENTIAL","189473919"
"66720","RESIDENTIAL","52688200"
"275181","RESIDENTIAL","223059239"
"275181","RESIDENTIAL","223059239"
"4266","RESIDENTIAL","38569841"
"314697","RESIDENTIAL","212075483"
"314697","RESIDENTIAL","212075483"
"316463","RESIDENTIAL","194969483"
"271475","RESIDENTIAL","159436533"
"272195","RESIDENTIAL","175951995"
"64342","RESIDENTIAL","158161965"
"235504","RESIDENTIAL","52701998"
"249131","RESIDENTIAL","222609593"
"249131","RESIDENTIAL","222609593"
"171719","RESIDENTIAL","59200677"
"31814","RESIDENTIAL","189233731"
"7954","RESIDENTIAL","223862173"
"7954","RESIDENTIAL","223862173"
"274899","RESIDENTIAL","223056917"
"274899","RESIDENTIAL","223056917"
"14646","RESIDENTIAL","188796081"
"138473","RESIDENTIAL","189237179"
"269832","RESIDENTIAL","222848773"
"269832","RESIDENTIAL","222848773"
"272859","RESIDENTIAL","171292369"
"277345","RESIDENTIAL","191086341"
"311887","RESIDENTIAL","223405191"
"311887","RESIDENTIAL","223405191"
"85597","RESIDENTIAL","52690766"
"299375","RESIDENTIAL","223404049"
"299375","RESIDENTIAL","223404049"
"45716","RESIDENTIAL","189474029"
"15530","RESIDENTIAL","71430209"
"75173","RESIDENTIAL","175321767"
"325399","RESIDENTIAL","213867117"
"325399","RESIDENTIAL","213867117"
"276267","RESIDENTIAL","191086221"
"8338","RESIDENTIAL","190852001"
"335479","RESIDENTIAL","181418395"
"100133","RESIDENTIAL","189235797"
"299947","RESIDENTIAL","191087289"
"96878","RESIDENTIAL","223861593"
"96878","RESIDENTIAL","223861593"
"13700","RESIDENTIAL","179920871"
"146293","RESIDENTIAL","184864115"
"139463","RESIDENTIAL","140945781"
"116607","RESIDENTIAL","222143893"
"116607","RESIDENTIAL","222143893"
"50156","RESIDENTIAL","52684430"
"264075","RESIDENTIAL","165190967"
"923","RESIDENTIAL","175319395"
"137311","RESIDENTIAL","125792111"
"17422","RESIDENTIAL","78064801"
"28532","RESIDENTIAL","188799227"
"271957","RESIDENTIAL","222849365"
"271957","RESIDENTIAL","222849365"
"56452","RESIDENTIAL","189234611"
"268737","RESIDENTIAL","222847781"
"268737","RESIDENTIAL","222847781"
"126675","RESIDENTIAL","158162369"
"187173","RESIDENTIAL","222369869"
"187173","RESIDENTIAL","222369869"
"234966","RESIDENTIAL","189472853"
"323513","RESIDENTIAL","191088931"
"80584","RESIDENTIAL","189235267"
"148095","RESIDENTIAL","32111599"
"763","RESIDENTIAL","78386625"
"31090","RESIDENTIAL","188799685"
"296817","RESIDENTIAL","202872225"
"52306","RESIDENTIAL","223626335"
"52306","RESIDENTIAL","223626335"
"2418","RESIDENTIAL","73088334"
"34068","RESIDENTIAL","223625367"
"34068","RESIDENTIAL","223625367"
"76255","RESIDENTIAL","189235171"
"14986","RESIDENTIAL","32595051"
"255619","RESIDENTIAL","189475017"
"35596","RESIDENTIAL","218029879"
"35596","RESIDENTIAL","218029879"
"312365","RESIDENTIAL","208371275"
"312365","RESIDENTIAL","208371275"
"55434","RESIDENTIAL","158165039"
"33076","RESIDENTIAL","193237443"
"3200","RESIDENTIAL","223405797"
"3200","RESIDENTIAL","223405797"
"83063","RESIDENTIAL","158163209"
"5856","RESIDENTIAL","190851277"
"257437","RESIDENTIAL","79541329"
"253971","RESIDENTIAL","188341909"
"66934","RESIDENTIAL","52688286"
"338565","RESIDENTIAL","223861083"
"338565","RESIDENTIAL","223861083"
"90547","RESIDENTIAL","125791031"
"123317","RESIDENTIAL","101061783"
"350307","RESIDENTIAL","221932595"
"350307","RESIDENTIAL","221932595"
"280977","RESIDENTIAL","189724877"
"326151","RESIDENTIAL","173610633"
"233132","RESIDENTIAL","141292229"
"211081","RESIDENTIAL","189479157"
"28028","RESIDENTIAL","223056057"
"28028","RESIDENTIAL","223056057"
"138459","RESIDENTIAL","64868563"
"255241","RESIDENTIAL","222610045"
"255241","RESIDENTIAL","222610045"
"34186","RESIDENTIAL","38498813"
"293873","RESIDENTIAL","223058657"
"293873","RESIDENTIAL","223058657"
"337763","RESIDENTIAL","194411259"
"1630","RESIDENTIAL","26787231"
"159387","RESIDENTIAL","175322355"
"271571","RESIDENTIAL","222850289"
"271571","RESIDENTIAL","222850289"
"213471","RESIDENTIAL","190853099"
"17414","RESIDENTIAL","25929637"
"4556","RESIDENTIAL","223624415"
"4556","RESIDENTIAL","223624415"
"4812","RESIDENTIAL","188794105"
"128739","RESIDENTIAL","188797867"
"100025","RESIDENTIAL","77950901"
"2830","RESIDENTIAL","32519553"
"314215","RESIDENTIAL","223405367"
"314215","RESIDENTIAL","223405367"
"276845","RESIDENTIAL","223059441"
"276845","RESIDENTIAL","223059441"
"35590","RESIDENTIAL","168863171"
"110579","RESIDENTIAL","212073673"
"110579","RESIDENTIAL","212073673"
"7872","RESIDENTIAL","188794725"
"40020","RESIDENTIAL","100482403"
"36740","RESIDENTIAL","189019847"
"270935","RESIDENTIAL","189479209"
"66062","RESIDENTIAL","189477021"
"266893","RESIDENTIAL","222611693"
"266893","RESIDENTIAL","222611693"
"87171","RESIDENTIAL","223861461"
"87171","RESIDENTIAL","223861461"
"278141","RESIDENTIAL","128347131"
"261554","RESIDENTIAL","190856261"
"64131","RESIDENTIAL","52687592"
"137405","RESIDENTIAL","31347285"
"333863","RESIDENTIAL","200227879"
"128193","RESIDENTIAL","126009255"
"40710","RESIDENTIAL","146696727"
"5206","RESIDENTIAL","194604585"
"6950","RESIDENTIAL","140395697"
"30130","RESIDENTIAL","140398129"
"29432","RESIDENTIAL","168863401"
"257967","RESIDENTIAL","88913673"
"84961","RESIDENTIAL","189473283"
"271393","RESIDENTIAL","189479263"
"33322","RESIDENTIAL","140398497"
"24858","RESIDENTIAL","170523243"
"229729","RESIDENTIAL","141291783"
"317551","RESIDENTIAL","223405587"
"317551","RESIDENTIAL","223405587"
"206595","RESIDENTIAL","89347993"
"813","RESIDENTIAL","133802521"
"315441","RESIDENTIAL","191290743"
"72825","RESIDENTIAL","178935565"
"266262","RESIDENTIAL","222611471"
"266262","RESIDENTIAL","222611471"
"229023","RESIDENTIAL","189472025"
"65420","RESIDENTIAL","187585835"
"52268","RESIDENTIAL","29453649"
"228619","RESIDENTIAL","141291751"
"277387","RESIDENTIAL","95189287"
"49498","RESIDENTIAL","190855899"
"342083","RESIDENTIAL","203745841"
"342083","RESIDENTIAL","203745841"
"350657","RESIDENTIAL","223404465"
"350657","RESIDENTIAL","223404465"
"199545","RESIDENTIAL","222369915"
"199545","RESIDENTIAL","222369915"
"310901","RESIDENTIAL","223406841"
"310901","RESIDENTIAL","223406841"
"335053","RESIDENTIAL","189904055"
"37508","RESIDENTIAL","189020225"
"110023","RESIDENTIAL","189900865"
"316","COMMERCIAL","160385387"
"14322","RESIDENTIAL","188795993"
"241705","RESIDENTIAL","189473563"
"149727","RESIDENTIAL","190854383"
"34510","RESIDENTIAL","223626877"
"34510","RESIDENTIAL","223626877"
"229163","RESIDENTIAL","120575897"
"23296","RESIDENTIAL","155104895"
"35994","RESIDENTIAL","175167805"
"141589","RESIDENTIAL","191086193"
"218329","RESIDENTIAL","144009581"
"60279","RESIDENTIAL","187708979"
"158483","RESIDENTIAL","190854493"
"311175","RESIDENTIAL","223405105"
"311175","RESIDENTIAL","223405105"
"48842","RESIDENTIAL","52684004"
"119639","RESIDENTIAL","189236865"
"86991","RESIDENTIAL","189478483"
"302147","RESIDENTIAL","223863065"
"302147","RESIDENTIAL","223863065"
"20480","RESIDENTIAL","15361134"
"41404","RESIDENTIAL","120573791"
"75717","RESIDENTIAL","189234115"
"10528","RESIDENTIAL","190852381"
"344313","RESIDENTIAL","204435861"
"344313","RESIDENTIAL","204435861"
"3194","RESIDENTIAL","198160197"
"103752","RESIDENTIAL","189236211"
"174821","RESIDENTIAL","222369715"
"174821","RESIDENTIAL","222369715"
"68528","RESIDENTIAL","189473907"
"40922","RESIDENTIAL","189473083"
"82763","RESIDENTIAL","55503977"
"267869","RESIDENTIAL","189478349"
"7372","RESIDENTIAL","223858891"
"7372","RESIDENTIAL","223858891"
"84325","RESIDENTIAL","178935571"
"338295","RESIDENTIAL","194604629"
"54084","RESIDENTIAL","190855277"
"13946","RESIDENTIAL","188795977"
"109401","RESIDENTIAL","120574945"
"29058","RESIDENTIAL","188798973"
"33384","RESIDENTIAL","187586131"
"1884","RESIDENTIAL","189476649"
"15984","RESIDENTIAL","52672882"
"257763","RESIDENTIAL","158162575"
"219605","RESIDENTIAL","138910597"
"269599","RESIDENTIAL","222850155"
"269599","RESIDENTIAL","222850155"
"296311","RESIDENTIAL","223060297"
"296311","RESIDENTIAL","223060297"
"116759","RESIDENTIAL","189474141"
"173157","RESIDENTIAL","158160441"
"342011","RESIDENTIAL","200228271"
"298905","RESIDENTIAL","127363701"
"230443","RESIDENTIAL","189472191"
"341337","RESIDENTIAL","200227645"
