XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
R421806,Magic Bricks Phase 1,2 BHK,1206 sq.ft,Super Area,80.5 Lac,Possession by Dec'30
R421806,Magic Bricks Phase 1,2 BHK,2200 sq.ft,Super Area,1.89 Cr,Possession by Dec'30
R421806,Magic Bricks Phase 1,4 BHK,1798 sq.ft,Super Area,18.74 Cr,Possession by Dec'30
R421806,Magic Bricks Phase 1,4 BHK,2295 sq.ft,Super Area,1.96 Cr,Possession by Dec'30
R421806,Magic Bricks Phase 1,1 BHK,686 sq.ft,Super Area,79.5 Lac,Possession by Dec'30
R419026,Magic Bricks Phase 1,3 BHK,1895 sq.ft,Super Area,1.23 Cr,Possession by May'29
R419026,Magic Bricks Phase 1,3 BHK,1925 sq.ft,Super Area,1.25 Cr,Possession by May'29
R419026,Magic Bricks Phase 1,4 BHK,2475 sq.ft,Super Area,1.60 Cr,Possession by May'29
R419026,Magic Bricks Phase 1,4 BHK,2575 sq.ft,Super Area,1.67 Cr,Possession by May'29
R433863,Magic Bricks Phase 1,3 BHK,1483 sq.ft,Super Area,4.45 Cr,Possession by Dec'29
R433863,Magic Bricks Phase 1,3 BHK,1485 sq.ft,Super Area,4.45 Cr,Possession by Dec'29
R433863,Magic Bricks Phase 1,2 BHK,849 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
R433863,Magic Bricks Phase 1,2 BHK,850 sq.ft,Super Area,2.55 Cr,Possession by Dec'29
R433863,Magic Bricks Phase 1,5 BHK,2332 sq.ft,Super Area,6.99 Cr,Possession by Dec'29
R433863,Magic Bricks Phase 1,5 BHK,2465 sq.ft,Super Area,7.39 Cr,Possession by Dec'29
R344037,Magic Bricks Phase 1,3 BHK,1043 sq.ft,Super Area,1.55 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,3 BHK,1285 sq.ft,Super Area,1.91 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,3 BHK,1303 sq.ft,Super Area,1.94 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,3 BHK,1459 sq.ft,Super Area,2.14 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,3 BHK,1674 sq.ft,Super Area,2.43 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,2 BHK,835 sq.ft,Super Area,1.19 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,2 BHK,897 sq.ft,Super Area,1.23 Cr,Possession by Oct'27
R344037,Magic Bricks Phase 1,2 BHK,959 sq.ft,Super Area,1.38 Cr,Possession by Oct'27
R393707,Magic Bricks Phase 1,2 BHK,565 sq.ft,Super Area,1.33 Cr,Possession by Dec'26
R393707,Magic Bricks Phase 1,2 BHK,575 sq.ft,Super Area,1.36 Cr,Possession by Dec'26
R393707,Magic Bricks Phase 1,2 BHK,595 sq.ft,Super Area,1.40 Cr,Possession by Dec'26
R416806,Magic Bricks Phase 1,3 BHK,990 sq.ft,Super Area,98.6 Lac,Possession by Dec'27
R416806,Magic Bricks Phase 1,3 BHK,1021 sq.ft,Super Area,1.02 Cr,Possession by Dec'27
R416806,Magic Bricks Phase 1,3 BHK,1126 sq.ft,Super Area,1.12 Cr,Possession by Dec'27
R416806,Magic Bricks Phase 1,3 BHK,1174 sq.ft,Super Area,1.25 Cr,Possession by Dec'27
R416806,Magic Bricks Phase 1,2 BHK,714 sq.ft,Super Area,71.1 Lac,Possession by Dec'27
R416806,Magic Bricks Phase 1,2 BHK,789 sq.ft,Super Area,87 Lac,Possession by Dec'27
R416806,Magic Bricks Phase 1,2 BHK,1020 sq.ft,Super Area,1.02 Cr,Possession by Dec'27
R418968,Magic Bricks Phase 1,2 BHK,569 sq.ft,Super Area,Price Not Available,Possession by Dec'29
R418968,Magic Bricks Phase 1,2 BHK,570 sq.ft,Super Area,85.5 Lac,Possession by Dec'29
R418968,Magic Bricks Phase 1,2 BHK,631 sq.ft,Super Area,Price Not Available,Possession by Dec'29
R418968,Magic Bricks Phase 1,2 BHK,632 sq.ft,Super Area,94.6 Lac,Possession by Dec'29
R418968,Magic Bricks Phase 1,1 BHK,382 sq.ft,Super Area,57.9 Lac,Possession by Dec'29
R418968,Magic Bricks Phase 1,1 BHK,443 sq.ft,Super Area,69.4 Lac,Possession by Dec'29
R418968,Magic Bricks Phase 1,1 BHK,444 sq.ft,Super Area,Price Not Available,Possession by Dec'29
R418968,Magic Bricks Phase 1,1 BHK,630 sq.ft,Super Area,Price Not Available,Possession by Dec'29
R428412,Magic Bricks Phase 1,3 BHK,2300 sq.ft,Super Area,3.68 Cr,Possession by Feb'31
R428412,Magic Bricks Phase 1,3 BHK,2700 sq.ft,Super Area,4.32 Cr,Possession by Feb'31
R428412,Magic Bricks Phase 1,3 BHK,2780 sq.ft,Super Area,4.42 Cr,Possession by Feb'31
R428412,Magic Bricks Phase 1,4 BHK,3200 sq.ft,Super Area,5.12 Cr,Possession by Feb'31
R428412,Magic Bricks Phase 1,4 BHK,3780 sq.ft,Super Area,6.42 Cr,Possession by Feb'31
R386796,Magic Bricks Phase 1,2 BHK,456 sq.ft,Super Area,42.3 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,2 BHK,574 sq.ft,Super Area,53.3 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,2 BHK,588 sq.ft,Super Area,54.6 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,2 BHK,660 sq.ft,Super Area,61.3 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,2 BHK,663 sq.ft,Super Area,61.6 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,2 BHK,675 sq.ft,Super Area,62.7 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,2 BHK,679 sq.ft,Super Area,63.1 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,1 BHK,441 sq.ft,Super Area,41 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,1 BHK,442 sq.ft,Super Area,41 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,1 BHK,450 sq.ft,Super Area,41.8 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,1 BHK,456 sq.ft,Super Area,42.3 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,1 BHK,468 sq.ft,Super Area,43.5 Lac,Possession by Dec'28
R386796,Magic Bricks Phase 1,1 BHK,485 sq.ft,Super Area,45 Lac,Possession by Dec'28
R389975,Magic Bricks Phase 1,3 BHK,1001 sq.ft,Super Area,5.90 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,3 BHK,1053 sq.ft,Super Area,4.25 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,3 BHK,1059 sq.ft,Super Area,4.25 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,3 BHK,1070 sq.ft,Super Area,4.38 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,3 BHK,1240 sq.ft,Super Area,4.99 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,3 BHK,1477 sq.ft,Super Area,6.20 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,3 BHK,1790 sq.ft,Super Area,5.10 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,2 BHK,733 sq.ft,Super Area,3.04 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,2 BHK,734 sq.ft,Super Area,2.99 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,2 BHK,745 sq.ft,Super Area,2.99 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,2 BHK,777 sq.ft,Super Area,3.33 Cr,Possession by May'28
R389975,Magic Bricks Phase 1,2 BHK,828 sq.ft,Super Area,4.29 Cr,Possession by May'28
R391079,Magic Bricks Phase 1,3 BHK,870 sq.ft,Super Area,1.01 Cr,Possession by Dec'27
R391079,Magic Bricks Phase 1,3 BHK,1016 sq.ft,Super Area,1.19 Cr,Possession by Dec'27
R391079,Magic Bricks Phase 1,2 BHK,760 sq.ft,Super Area,89.1 Lac,Possession by Dec'27
R391079,Magic Bricks Phase 1,2 BHK,862 sq.ft,Super Area,1.01 Cr,Possession by Dec'27
R393040,Magic Bricks Phase 1,3 BHK,1234 sq.ft,Super Area,1.05 Cr,Possession by Mar'27
R393040,Magic Bricks Phase 1,3 BHK,1529 sq.ft,Super Area,1.10 Cr,Possession by Mar'27
R393040,Magic Bricks Phase 1,2 BHK,981 sq.ft,Super Area,85 Lac,Possession by Mar'27
R394867,Magic Bricks Phase 1,3 BHK,1389 sq.ft,Super Area,10.50 Cr,Possession by Nov'28
R394867,Magic Bricks Phase 1,3 BHK,1446 sq.ft,Super Area,10.93 Cr,Possession by Nov'28
R394867,Magic Bricks Phase 1,3 BHK,1628 sq.ft,Super Area,12.31 Cr,Possession by Nov'28
R394867,Magic Bricks Phase 1,5 BHK,2793 sq.ft,Super Area,21.12 Cr,Possession by Nov'28
R394867,Magic Bricks Phase 1,4 BHK,2715 sq.ft,Super Area,20.53 Cr,Possession by Nov'28
R398004,Magic Bricks Phase 1,Penthouse,3443 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,Penthouse,3889 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,Penthouse,3890 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,Penthouse,3891 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,Penthouse,6585 sq.ft,Super Area,6.15 Cr,Possession by Nov'25
R398004,Magic Bricks Phase 1,Penthouse,7403 sq.ft,Super Area,6.99 Cr,Possession by Nov'25
R398004,Magic Bricks Phase 1,5 BHK,3442 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,5 BHK,3444 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,5 BHK,3889 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,5 BHK,3891 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,2007 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,2008 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,2009 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,2280 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,2281 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,2282 sq.ft,Super Area,Price Not Available,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,3868 sq.ft,Super Area,3.28 Cr,Possession by Nov'25
R398004,Magic Bricks Phase 1,4 BHK,4380 sq.ft,Super Area,3.72 Cr,Possession by Nov'25
R399311,Magic Bricks Phase 1,3 BHK,963 sq.ft,Super Area,5.77 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,3 BHK,1136 sq.ft,Super Area,6.81 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,3 BHK,1193 sq.ft,Super Area,7.15 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,3 BHK,1266 sq.ft,Super Area,7.59 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,3 BHK,1332 sq.ft,Super Area,7.99 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,2 BHK,944 sq.ft,Super Area,5.66 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,5 BHK,2522 sq.ft,Super Area,15.13 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,5 BHK,3262 sq.ft,Super Area,19.57 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,4 BHK,2106 sq.ft,Super Area,12.63 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,4 BHK,2156 sq.ft,Super Area,12.93 Cr,Possession by Dec'25
R399311,Magic Bricks Phase 1,4 BHK,2276 sq.ft,Super Area,13.65 Cr,Possession by Dec'25
R399694,Magic Bricks Phase 1,3 BHK,1640 sq.ft,Super Area,1.35 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1709 sq.ft,Super Area,1.41 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1710 sq.ft,Super Area,1.41 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1711 sq.ft,Super Area,1.41 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1721 sq.ft,Super Area,1.42 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1774 sq.ft,Super Area,1.46 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1845 sq.ft,Super Area,1.52 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,1934 sq.ft,Super Area,1.60 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,3 BHK,2005 sq.ft,Super Area,1.65 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2130 sq.ft,Super Area,1.76 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2200 sq.ft,Super Area,1.82 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2201 sq.ft,Super Area,1.82 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2270 sq.ft,Super Area,1.87 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2271 sq.ft,Super Area,1.88 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2290 sq.ft,Super Area,1.89 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2345 sq.ft,Super Area,1.94 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2360 sq.ft,Super Area,1.95 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2390 sq.ft,Super Area,1.97 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2430 sq.ft,Super Area,2.01 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2505 sq.ft,Super Area,2.07 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2560 sq.ft,Super Area,2.11 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2610 sq.ft,Super Area,2.16 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2720 sq.ft,Super Area,2.25 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2770 sq.ft,Super Area,2.29 Cr,Possession by Jul'27
R399694,Magic Bricks Phase 1,4 BHK,2780 sq.ft,Super Area,2.30 Cr,Possession by Jul'27
R400433,Magic Bricks Phase 1,3 BHK,1070 sq.ft,Super Area,1.04 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,3 BHK,1144 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R400433,Magic Bricks Phase 1,3 BHK,1425 sq.ft,Super Area,Price Not Available,Possession by Dec'27
R400433,Magic Bricks Phase 1,3 BHK,1602 sq.ft,Super Area,1.56 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,1545 sq.ft,Super Area,1.51 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,1806 sq.ft,Super Area,1.76 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,1905 sq.ft,Super Area,1.86 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,2025 sq.ft,Super Area,1.98 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,2155 sq.ft,Super Area,2.01 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,2166 sq.ft,Super Area,2.03 Cr,Possession by Dec'27
R400433,Magic Bricks Phase 1,4 BHK,2207 sq.ft,Super Area,2.15 Cr,Possession by Dec'27
R401138,Magic Bricks Phase 1,3 BHK,809 sq.ft,Super Area,2.25 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,3 BHK,914 sq.ft,Super Area,2.55 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,605 sq.ft,Super Area,1.68 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,610 sq.ft,Super Area,1.70 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,675 sq.ft,Super Area,1.88 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,683 sq.ft,Super Area,1.90 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,689 sq.ft,Super Area,1.92 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,762 sq.ft,Super Area,2.12 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,805 sq.ft,Super Area,1.85 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,2 BHK,875 sq.ft,Super Area,2.01 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,1 BHK,401 sq.ft,Super Area,1.12 Cr,Possession by Dec'28
R401138,Magic Bricks Phase 1,1 BHK,453 sq.ft,Super Area,1.26 Cr,Possession by Dec'28
R401796,Magic Bricks Phase 1,2 BHK,483 sq.ft,Super Area,67.7 Lac,Possession by Dec'28
R401796,Magic Bricks Phase 1,2 BHK,620 sq.ft,Super Area,86.9 Lac,Possession by Dec'28
R401796,Magic Bricks Phase 1,2 BHK,621 sq.ft,Super Area,87 Lac,Possession by Dec'28
R403096,Magic Bricks Phase 1,3 BHK,915 sq.ft,Super Area,1.26 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,3 BHK,1069 sq.ft,Super Area,1.47 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,3 BHK,1074 sq.ft,Super Area,1.64 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,600 sq.ft,Super Area,94.5 Lac,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,632 sq.ft,Super Area,94.8 Lac,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,637 sq.ft,Super Area,87.9 Lac,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,640 sq.ft,Super Area,88.3 Lac,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,645 sq.ft,Super Area,1 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,684 sq.ft,Super Area,95.3 Lac,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,691 sq.ft,Super Area,96.9 Lac,Possession by Dec'25
R403096,Magic Bricks Phase 1,2 BHK,882 sq.ft,Super Area,1.22 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,4 BHK,1264 sq.ft,Super Area,1.89 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,4 BHK,1280 sq.ft,Super Area,1.77 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,4 BHK,1375 sq.ft,Super Area,1.92 Cr,Possession by Dec'25
R403096,Magic Bricks Phase 1,1 BHK,429 sq.ft,Super Area,58 Lac,Possession by Dec'25
R403482,Magic Bricks Phase 1,3 BHK,1060 sq.ft,Super Area,97.3 Lac,Possession by Jun'28
R403482,Magic Bricks Phase 1,3 BHK,1431 sq.ft,Super Area,97.3 Lac,Possession by Jun'28
R403482,Magic Bricks Phase 1,3 BHK,1533 sq.ft,Super Area,1.04 Cr,Possession by Jun'28
R403482,Magic Bricks Phase 1,3 BHK,1587 sq.ft,Super Area,1.07 Cr,Possession by Jun'28
R403482,Magic Bricks Phase 1,2 BHK,840 sq.ft,Super Area,77.1 Lac,Possession by Jun'28
R403482,Magic Bricks Phase 1,2 BHK,1128 sq.ft,Super Area,76.7 Lac,Possession by Jun'28
R403482,Magic Bricks Phase 1,2 BHK,1155 sq.ft,Super Area,76.7 Lac,Possession by Jun'28
R403482,Magic Bricks Phase 1,2 BHK,1379 sq.ft,Super Area,76.7 Lac,Possession by Jun'28
R404176,Magic Bricks Phase 1,3 BHK,1012 sq.ft,Super Area,63.3 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,3 BHK,1019 sq.ft,Super Area,63.7 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,3 BHK,1339 sq.ft,Super Area,83.7 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,3 BHK,1390 sq.ft,Super Area,86.9 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,3 BHK,1835 sq.ft,Super Area,1.14 Cr,Possession by Dec'25
R404176,Magic Bricks Phase 1,2 BHK,791 sq.ft,Super Area,49.4 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,2 BHK,792 sq.ft,Super Area,49.5 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,2 BHK,986 sq.ft,Super Area,61.6 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,2 BHK,1085 sq.ft,Super Area,67.8 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,2 BHK,1355 sq.ft,Super Area,84.7 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,4 BHK,1497 sq.ft,Super Area,93.6 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,4 BHK,1567 sq.ft,Super Area,97.9 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,4 BHK,1576 sq.ft,Super Area,98.5 Lac,Possession by Dec'25
R404176,Magic Bricks Phase 1,4 BHK,2050 sq.ft,Super Area,1.28 Cr,Possession by Dec'25
R404176,Magic Bricks Phase 1,4 BHK,2150 sq.ft,Super Area,1.34 Cr,Possession by Dec'25
R404456,Magic Bricks Phase 1,3 BHK,1140 sq.ft,Super Area,1.75 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1235 sq.ft,Super Area,1.89 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1273 sq.ft,Super Area,1.95 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1328 sq.ft,Super Area,2.04 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1335 sq.ft,Super Area,2.05 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1420 sq.ft,Super Area,2.18 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1496 sq.ft,Super Area,2.30 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1510 sq.ft,Super Area,2.32 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,3 BHK,1530 sq.ft,Super Area,2.35 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,2 BHK,952 sq.ft,Super Area,1.52 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,2 BHK,981 sq.ft,Super Area,1.57 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,2 BHK,1116 sq.ft,Super Area,1.79 Cr,Possession by Nov'27
R404456,Magic Bricks Phase 1,2 BHK,1118 sq.ft,Super Area,1.79 Cr,Possession by Nov'27
R405058,Magic Bricks Phase 1,3 BHK,790 sq.ft,Super Area,1.87 Cr,Possession by Aug'29
R405058,Magic Bricks Phase 1,3 BHK,814 sq.ft,Super Area,1.92 Cr,Possession by Aug'29
R405058,Magic Bricks Phase 1,3 BHK,855 sq.ft,Super Area,2.02 Cr,Possession by Aug'29
R405058,Magic Bricks Phase 1,3 BHK,894 sq.ft,Super Area,2.11 Cr,Possession by Aug'29
R405058,Magic Bricks Phase 1,2 BHK,615 sq.ft,Super Area,1.45 Cr,Possession by Aug'29
R405058,Magic Bricks Phase 1,2 BHK,711 sq.ft,Super Area,1.68 Cr,Possession by Aug'29
R405131,Magic Bricks Phase 1,3 BHK,1121 sq.ft,Super Area,1.57 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,3 BHK,1122 sq.ft,Super Area,1.40 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,3 BHK,1130 sq.ft,Super Area,1.69 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,3 BHK,1133 sq.ft,Super Area,1.41 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,3 BHK,1350 sq.ft,Super Area,2.20 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,2 BHK,834 sq.ft,Super Area,1.04 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,2 BHK,862 sq.ft,Super Area,1.07 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,2 BHK,875 sq.ft,Super Area,1.09 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,2 BHK,883 sq.ft,Super Area,1.10 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,2 BHK,908 sq.ft,Super Area,1.13 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,5 BHK,2249 sq.ft,Super Area,2.80 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,5 BHK,2260 sq.ft,Super Area,2.81 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,4 BHK,1744 sq.ft,Super Area,2.15 Cr,Possession by Jun'27
R405131,Magic Bricks Phase 1,4 BHK,1900 sq.ft,Super Area,3.20 Cr,Possession by Jun'27
R410443,Magic Bricks Phase 1,3 BHK,1590 sq.ft,Super Area,62 Lac,Possession by May'26
R410443,Magic Bricks Phase 1,3 BHK,1610 sq.ft,Super Area,62.8 Lac,Possession by May'26
R410443,Magic Bricks Phase 1,2 BHK,1250 sq.ft,Super Area,48.8 Lac,Possession by May'26
R415825,Magic Bricks Phase 1,3 BHK,1882 sq.ft,Super Area,1.95 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,3 BHK,1883 sq.ft,Super Area,1.95 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,3 BHK,1894 sq.ft,Super Area,1.97 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,3 BHK,1916 sq.ft,Super Area,1.99 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,5 BHK,3245 sq.ft,Super Area,3.37 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,5 BHK,3276 sq.ft,Super Area,3.40 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,5 BHK,3318 sq.ft,Super Area,3.45 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,5 BHK,3347 sq.ft,Super Area,3.48 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,4 BHK,2316 sq.ft,Super Area,2.41 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,4 BHK,2400 sq.ft,Super Area,2.49 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,4 BHK,2477 sq.ft,Super Area,2.57 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,4 BHK,3015 sq.ft,Super Area,3.13 Cr,Possession by Jun'29
R415825,Magic Bricks Phase 1,4 BHK,3041 sq.ft,Super Area,3.16 Cr,Possession by Jun'29
R422150,Magic Bricks Phase 1,3 BHK,1431 sq.ft,Super Area,1.70 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,3 BHK,1700 sq.ft,Super Area,1.70 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,3 BHK,1765 sq.ft,Super Area,1.78 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,3 BHK,1790 sq.ft,Super Area,1.81 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,3 BHK,2741 sq.ft,Super Area,2.77 Cr,Possession by Jan'29
R422150,Magic Bricks Phase 1,4 BHK,2450 sq.ft,Super Area,2.35 Cr,Possession by Jan'29
